block,resp,theta,previous,contrast,state,stim*contrast,ID,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,State
1,0,-1,-1,0.05,0,-0.05,1,1,32,1,1,0.5130048396126857,0.486995160388176,0
1,0,-1,-1,0.01,0,-0.01,1,1,33,1,1,0.5133200929062437,0.4866799070922877,0
1,1,-1,1,0.05,0,-0.05,1,0,34,1,0,0.5096911644115631,0.4903088355882103,0
1,0,-1,1,0.05,0,-0.05,1,1,35,0,1,0.5039946520707738,0.4960053479282921,0
1,0,-1,-1,0.02,0,-0.02,1,1,36,1,1,0.49895687579283593,0.5010431242053955,1
1,1,1,-1,0.05,1,0.05,1,1,37,0,1,0.48994410014571294,0.5100558998531032,1
1,0,-1,1,0.01,1,-0.01,1,1,38,0,1,0.4817732105422681,0.5182267894594025,1
1,1,-1,1,0.01,1,-0.01,1,0,39,1,0,0.47593001585615413,0.5240699841449746,1
1,1,1,-1,0.02,1,0.02,1,1,40,0,1,0.4673336278628648,0.5326663721360868,1
1,1,1,1,0.01,1,0.01,1,1,41,1,1,0.4607177371426601,0.5392822628555525,1
1,1,-1,-1,0.01,1,-0.01,1,0,42,0,0,0.45134257543892875,0.5486574245624026,1
1,0,-1,-1,0.05,1,-0.05,1,1,43,1,1,0.44568370919246997,0.5543162908069439,1
1,1,-1,-1,0.02,1,-0.02,1,0,44,0,0,0.43654794203188496,0.5634520579698225,1
1,1,1,-1,0.02,1,0.02,1,1,45,0,1,0.4317581338678663,0.5682418661312493,1
1,0,-1,1,0.01,1,-0.01,1,1,46,0,1,0.42877559744698085,0.5712244025534619,1
1,1,-1,1,0.02,1,-0.02,1,0,47,1,0,0.42787755594751903,0.5721224440537468,1
1,0,-1,1,0.02,1,-0.02,1,1,48,0,1,0.42424899204584654,0.5757510079554836,1
1,1,-1,-1,0.02,1,-0.02,1,0,49,0,0,0.4221978412468948,0.5778021587525295,1
1,1,-1,1,0.05,1,-0.05,1,0,50,1,0,0.42428413437859774,0.575715865620997,1
1,0,-1,1,0.05,1,-0.05,1,1,51,0,1,0.42411775144991454,0.5758822485489103,1
1,1,-1,1,0.01,1,-0.01,1,0,52,1,0,0.42436642018953075,0.5756335798093233,1
1,1,-1,1,0.02,1,-0.02,1,0,53,1,0,0.42183684239875874,0.5781631576009224,1
1,0,-1,1,0.05,1,-0.05,1,1,54,0,1,0.41654595842930325,0.5834540415715456,1
1,1,1,-1,0.02,1,0.02,1,1,55,0,1,0.4116591924053601,0.5883408075936505,1
1,0,-1,-1,0.05,1,-0.05,1,1,56,1,1,0.4085123755110657,0.5914876244906311,1
1,1,1,-1,0.05,1,0.05,1,1,57,0,1,0.4018886194827622,0.5981113805188324,1
1,0,1,-1,0.05,1,0.05,1,0,58,1,0,0.39582587716650486,0.6041741228316847,1
1,1,-1,-1,0.01,0,-0.01,1,0,59,0,0,0.3858138218928682,0.6141861781072859,1
1,1,1,-1,0.01,0,0.01,1,1,60,0,1,0.3792880714741414,0.6207119285273911,1
1,1,-1,-1,0.01,0,-0.01,1,0,61,0,0,0.3749151177068659,0.6250848822945897,1
1,1,-1,-1,0.01,1,-0.01,1,0,62,0,0,0.37381703129474425,0.6261829687039181,1
1,1,-1,1,0.01,1,-0.01,1,0,63,1,0,0.37596897832573634,0.6240310216725182,1
1,1,1,-1,0.02,1,0.02,1,1,64,0,1,0.37525997495254126,0.6247400250476882,1
1,1,-1,-1,0.01,1,-0.01,1,0,65,0,0,0.3761342179654764,0.6238657820358545,1
1,1,1,-1,0.05,1,0.05,1,1,66,0,1,0.3802858834632047,0.6197141165362053,1
1,1,1,-1,0.05,1,0.05,1,1,67,0,1,0.3849179073609919,0.6150820926386846,1
1,0,1,1,0.02,1,0.02,1,0,68,0,0,0.39004778311455346,0.6099522168855924,1
1,1,-1,-1,0.01,1,-0.01,1,0,69,0,0,0.3990016144834163,0.6009983855161458,1
1,0,1,1,0.02,1,0.02,1,0,70,0,0,0.4116208629445103,0.5883791370569388,1
1,0,-1,-1,0.05,1,-0.05,1,1,71,1,1,0.42861682357018793,0.5713831764294912,1
1,1,-1,1,0.05,1,-0.05,1,0,72,1,0,0.44173799525170865,0.5582620047478184,1
1,1,1,1,0.05,1,0.05,1,1,73,1,1,0.45244635341549777,0.5475536465842042,1
1,0,-1,-1,0.02,1,-0.02,1,1,74,1,1,0.4608401040278148,0.5391598959735628,1
1,1,1,-1,0.02,1,0.02,1,1,75,0,1,0.46518691315192545,0.5348130868462598,1
1,1,-1,1,0.02,1,-0.02,1,0,76,1,0,0.47146662935211425,0.5285333706472373,1
1,1,-1,-1,0.05,1,-0.05,1,0,77,0,0,0.4750805426817861,0.5249194573184761,1
1,0,1,-1,0.02,1,0.02,1,0,78,1,0,0.4855316914456037,0.5144683085551284,1
1,0,1,-1,0.05,1,0.05,1,0,79,1,0,0.49169658461778487,0.508303415382705,1
1,0,-1,-1,0.02,1,-0.02,1,1,80,1,1,0.4942187740247228,0.505781225975428,1
1,1,1,-1,0.01,1,0.01,1,1,81,0,1,0.492884410627414,0.5071155893730528,1
1,1,1,-1,0.05,1,0.05,1,1,82,0,1,0.49404044021137145,0.5059595597886326,1
1,0,-1,-1,0.05,1,-0.05,1,1,83,1,1,0.4960088065267347,0.5039911934718465,1
1,1,-1,1,0.01,1,-0.01,1,0,84,1,0,0.49474559306607857,0.5052544069326471,1
1,1,1,-1,0.02,0,0.02,1,1,85,0,1,0.49086149582231714,0.5091385041765015,1
1,1,-1,-1,0.02,0,-0.02,1,0,86,0,0,0.48895862656962197,0.5110413734287234,1
1,1,-1,-1,0.01,0,-0.01,1,0,87,0,0,0.4914328187429351,0.5085671812566896,1
1,1,1,-1,0.01,0,0.01,1,1,88,0,1,0.4976549381251452,0.5023450618737836,1
1,0,1,-1,0.05,0,0.05,1,0,89,1,0,0.5064803577558714,0.49351964224520384,0
1,0,-1,1,0.05,0,-0.05,1,1,90,0,1,0.5116298720635634,0.48837012793626194,0
1,1,1,-1,0.05,0,0.05,1,1,91,0,1,0.5174599220795426,0.48254007792021913,0
1,1,1,1,0.02,0,0.02,1,1,92,1,1,0.5241889352433868,0.4758110647559974,0
1,0,1,-1,0.05,0,0.05,1,0,93,1,0,0.5284772872547023,0.47152271274430546,0
1,0,1,-1,0.02,0,0.02,1,0,94,1,0,0.5292624083797804,0.47073759162059486,0
1,0,1,1,0.02,0,0.02,1,0,95,0,0,0.5260788666316994,0.4739211333672614,0
1,0,-1,-1,0.01,0,-0.01,1,1,96,1,1,0.5270528775120747,0.4729471224882826,0
1,0,-1,-1,0.01,0,-0.01,1,1,97,1,1,0.5241305957639321,0.4758694042359661,0
1,1,1,-1,0.02,0,0.02,1,1,98,0,1,0.5172378131782708,0.4827621868214009,0
1,0,-1,1,0.05,0,-0.05,1,1,99,0,1,0.5124354255072032,0.4875645744917152,0
1,1,-1,1,0.01,0,-0.01,1,0,100,1,0,0.508311249540501,0.4916887504582846,0
1,1,-1,-1,0.05,0,-0.05,1,0,101,0,0,0.5015624750053773,0.49843752499406324,0
1,0,-1,1,0.02,0,-0.02,1,1,102,0,1,0.5015577602988976,0.49844223970042323,0
1,0,-1,1,0.02,0,-0.02,1,1,103,0,1,0.5033580503958659,0.4966419496043456,0
1,0,-1,-1,0.05,0,-0.05,1,1,104,1,1,0.506976718774805,0.4930232812244222,0
1,1,1,-1,0.05,0,0.05,1,1,105,0,1,0.5073856972018069,0.4926143027975314,0
1,1,1,-1,0.01,0,0.01,1,1,106,0,1,0.5086432777525154,0.49135672224575455,0
1,1,-1,1,0.02,0,-0.02,1,0,107,1,0,0.512446631690528,0.4875533683100509,0
1,1,1,-1,0.02,0,0.02,1,1,108,0,1,0.5137278454076634,0.4862721545940895,0
1,0,-1,-1,0.02,0,-0.02,1,1,109,1,1,0.5170494712770533,0.48295052872406413,0
1,0,-1,-1,0.02,0,-0.02,1,1,110,1,1,0.5165758098829643,0.48342419011749105,0
1,0,1,-1,0.05,0,0.05,1,0,111,1,0,0.5122955499640274,0.48770445003510277,0
1,1,-1,1,0.01,0,-0.01,1,0,112,1,0,0.504385203901749,0.4956147960970119,0
1,1,-1,1,0.02,0,-0.02,1,0,113,1,0,0.4937385223979193,0.5062614776005782,1
1,0,1,1,0.02,0,0.02,1,0,114,0,0,0.48027715683152766,0.5197228431692655,1
1,0,-1,-1,0.05,0,-0.05,1,1,115,1,1,0.47119774120119673,0.5288022587996174,1
1,1,1,-1,0.02,0,0.02,1,1,116,0,1,0.45856272151154154,0.541437278486863,1
1,0,-1,1,0.01,0,-0.01,1,1,117,0,1,0.44798411238517827,0.55201588761356,1
1,1,-1,1,0.02,0,-0.02,1,0,118,1,0,0.4396909419732674,0.5603090580261575,1
1,0,-1,-1,0.02,0,-0.02,1,1,119,1,1,0.4285342600261639,0.571465739974029,1
1,1,1,-1,0.02,0,0.02,1,1,120,0,1,0.41291160746248917,0.5870883925368141,1
1,1,1,-1,0.05,0,0.05,1,1,121,0,1,0.39929794844267497,0.6007020515578751,1
1,1,-1,-1,0.05,0,-0.05,1,0,122,0,0,0.38631379687957146,0.613686203120381,1
1,1,-1,-1,0.01,0,-0.01,1,0,123,0,0,0.37995965421258554,0.6200403457865493,1
1,1,1,-1,0.02,0,0.02,1,1,124,0,1,0.3769429561364362,0.6230570438652222,1
1,1,-1,1,0.02,1,-0.02,1,0,125,1,0,0.3755231336849748,0.6244768663159045,1
1,0,-1,1,0.01,1,-0.01,1,1,126,0,1,0.3712742514605355,0.6287257485397046,1
1,1,1,1,0.05,1,0.05,1,1,127,1,1,0.3689072023029706,0.6310927976975609,1
1,1,1,-1,0.02,1,0.02,1,1,128,0,1,0.36416601626026834,0.6358339837389955,1
1,0,-1,-1,0.02,1,-0.02,1,1,129,1,1,0.36098813950886,0.6390118604928909,1
1,0,-1,1,0.01,1,-0.01,1,1,130,0,1,0.35365548784506945,0.6463445121553801,1
1,0,-1,1,0.02,1,-0.02,1,1,131,0,1,0.3481829397756234,0.6518170602246346,1
1,0,1,1,0.05,1,0.05,1,0,132,0,0,0.34403133793752233,0.6559686620615564,1
1,0,-1,-1,0.02,1,-0.02,1,1,133,1,1,0.345287540355501,0.6547124596434297,1
1,0,1,1,0.01,1,0.01,1,0,134,0,0,0.3424579799079016,0.6575420200904747,1
1,0,1,1,0.02,1,0.02,1,0,135,0,0,0.3424682281943245,0.6575317718066682,1
1,0,1,1,0.05,0,0.05,1,0,136,0,0,0.3459255201149036,0.6540744798861425,1
1,1,-1,1,0.01,0,-0.01,1,0,137,1,0,0.3549691307244799,0.645030869276494,1
1,1,1,1,0.05,0,0.05,1,1,138,1,1,0.36101681358470566,0.6389831864137162,1
1,1,1,1,0.05,0,0.05,1,1,139,1,1,0.3646609443918486,0.6353390556098075,1
1,1,-1,1,0.05,0,-0.05,1,0,140,1,0,0.36593383903161286,0.6340661609677446,1
1,1,-1,-1,0.01,0,-0.01,1,0,141,0,0,0.364843964141842,0.6351560358567934,1
1,0,-1,1,0.01,0,-0.01,1,1,142,0,1,0.36696090046899416,0.633039099532275,1
1,1,-1,1,0.05,0,-0.05,1,0,143,1,0,0.37093947200439104,0.6290605279958014,1
1,0,1,1,0.05,0,0.05,1,0,144,0,0,0.37255178278841233,0.6274482172115686,1
1,0,-1,-1,0.01,1,-0.01,1,1,145,1,1,0.37983359751941925,0.6201664024801423,1
1,1,1,-1,0.05,1,0.05,1,1,146,0,1,0.3828443941202251,0.6171556058793384,1
1,1,1,-1,0.01,1,0.01,1,1,147,0,1,0.3863384852249783,0.6136615147758987,1
1,1,1,-1,0.05,1,0.05,1,1,148,0,1,0.39199765959713967,0.6080023404023223,1
1,1,1,-1,0.02,1,0.02,1,1,149,0,1,0.3981837927515354,0.6018162072472901,1
1,1,-1,-1,0.02,1,-0.02,1,0,150,0,0,0.406109667800085,0.5938903321981875,1
1,0,-1,-1,0.01,1,-0.01,1,1,151,1,1,0.41841784137146976,0.5815821586288733,1
1,1,1,-1,0.05,1,0.05,1,1,152,0,1,0.4262945028293777,0.573705497169582,1
1,1,1,1,0.02,1,0.02,1,1,153,1,1,0.4348228585762615,0.5651771414254074,1
1,1,1,-1,0.01,1,0.01,1,1,154,0,1,0.4406420274463849,0.5593579725542667,1
1,1,-1,1,0.02,1,-0.02,1,0,155,1,0,0.44887540328069914,0.551124596718115,1
1,1,1,-1,0.02,1,0.02,1,1,156,0,1,0.45434879110083487,0.5456512089006237,1
1,1,1,-1,0.02,0,0.02,1,1,157,0,1,0.4617396816938153,0.5382603183065395,1
1,1,1,-1,0.01,0,0.01,1,1,158,0,1,0.471110824387583,0.5288891756127152,1
1,0,-1,-1,0.01,0,-0.01,1,1,159,1,1,0.4831043536324643,0.5168956463664145,1
1,0,-1,-1,0.05,0,-0.05,1,1,160,1,1,0.49081242662698976,0.509187573372708,1
1,0,1,1,0.01,0,0.01,1,0,161,0,0,0.49519241527415425,0.5048075847258605,1
1,1,1,-1,0.01,0,0.01,1,1,162,0,1,0.5031014145308617,0.4968985854693663,0
1,1,1,1,0.01,0,0.01,1,1,163,1,1,0.5136780901660588,0.48632190983420764,0
1,1,1,-1,0.02,0,0.02,1,1,164,0,1,0.5215997387616953,0.47840026123863394,0
1,1,-1,-1,0.02,0,-0.02,1,0,165,0,0,0.5316875536475347,0.46831244635236685,0
1,0,1,-1,0.05,0,0.05,1,0,166,1,0,0.5467338791441197,0.45326612085679013,0
1,0,-1,-1,0.02,0,-0.02,1,1,167,1,1,0.5579387968171962,0.4420612031825691,0
1,1,-1,-1,0.02,0,-0.02,1,0,168,0,0,0.5652629995485023,0.43473700045056857,0
1,1,1,-1,0.05,0,0.05,1,1,169,0,1,0.5774308921853144,0.4225691078146365,0
1,1,1,1,0.05,0,0.05,1,1,170,1,1,0.5907248408247936,0.40927515917449964,0
1,1,1,-1,0.05,0,0.05,1,1,171,0,1,0.6020315989341343,0.39796840106725667,0
1,0,1,-1,0.01,0,0.01,1,0,172,1,0,0.6145153257796134,0.38548467422002014,0
1,1,1,1,0.02,0,0.02,1,1,173,1,1,0.6230244078060428,0.37697559219359644,0
1,0,-1,-1,0.05,0,-0.05,1,1,174,1,1,0.6293965705523529,0.3706034294467918,0
1,1,1,-1,0.02,0,0.02,1,1,175,0,1,0.6329620868843486,0.3670379131142537,0
1,0,-1,-1,0.05,0,-0.05,1,1,176,1,1,0.6388556639943344,0.36114433600487117,0
1,1,1,1,0.05,0,0.05,1,1,177,1,1,0.6419957631180794,0.3580042368808006,0
1,0,1,-1,0.01,0,0.01,1,0,178,1,0,0.6435490630514515,0.35645093694790947,0
1,1,1,1,0.01,0,0.01,1,1,179,1,1,0.6415882882822289,0.35841171171783803,0
1,0,-1,1,0.01,0,-0.01,1,1,180,0,1,0.6375672788610456,0.3624327211373566,0
1,0,-1,1,0.02,0,-0.02,1,1,181,0,1,0.6361557631425709,0.36384423685606626,0
1,0,-1,-1,0.01,0,-0.01,1,1,182,1,1,0.6368568702907663,0.36314312970984924,0
1,1,1,1,0.05,0,0.05,1,1,183,1,1,0.6341144253365741,0.3658855746626777,0
1,1,-1,1,0.01,0,-0.01,1,0,184,1,0,0.6297430186303873,0.37025698136992163,0
1,0,-1,-1,0.02,0,-0.02,1,1,185,1,1,0.623172595856956,0.3768274041437536,0
1,0,-1,1,0.02,0,-0.02,1,1,186,0,1,0.6130337345341889,0.3869662654662972,0
1,0,-1,1,0.01,0,-0.01,1,1,187,0,1,0.6050689681354358,0.3949310318643469,0
1,0,-1,1,0.01,0,-0.01,1,1,188,0,1,0.5997208430604297,0.4002791569404955,0
1,0,-1,1,0.05,0,-0.05,1,1,189,0,1,0.5969339082925871,0.4030660917062208,0
1,1,-1,1,0.05,0,-0.05,1,0,190,1,0,0.5950432433597437,0.4049567566408253,0
1,1,1,1,0.01,0,0.01,1,1,191,1,1,0.5913812061448098,0.40861879385639416,0
1,1,-1,-1,0.02,0,-0.02,1,0,192,0,0,0.5854318452054931,0.41456815479358977,0
1,1,1,-1,0.05,0,0.05,1,1,193,0,1,0.5841071783223234,0.41589282167801706,0
1,0,-1,1,0.02,0,-0.02,1,1,194,0,1,0.583833981113501,0.4161660188857477,0
1,1,1,-1,0.05,0,0.05,1,1,195,0,1,0.5855701185853892,0.4144298814129436,0
1,0,-1,1,0.05,1,-0.05,1,1,196,0,1,0.588364090909447,0.41163590908888453,0
1,0,-1,-1,0.02,1,-0.02,1,1,197,1,1,0.5920346850132223,0.4079653149860767,0
1,0,1,1,0.01,1,0.01,1,0,198,0,0,0.5921785549178462,0.4078214450816991,0
1,1,1,1,0.01,1,0.01,1,1,199,1,1,0.5959819416843414,0.40401805831731663,0
1,0,1,1,0.05,1,0.05,1,0,200,0,0,0.5975443109509533,0.40245568904999174,0
1,0,1,-1,0.02,1,0.02,1,0,201,1,0,0.6055016625524686,0.3944983374488793,0
1,1,1,1,0.02,1,0.02,1,1,202,1,1,0.6096849627674702,0.39031503723166405,0
1,0,-1,-1,0.05,0,-0.05,1,1,203,1,1,0.6117589169261808,0.3882410830736398,0
1,0,-1,1,0.01,0,-0.01,1,1,204,0,1,0.6110056861708775,0.38899431382764754,0
1,0,1,-1,0.01,0,0.01,1,0,205,1,0,0.6128069390247811,0.38719306097475276,0
1,1,1,1,0.02,0,0.02,1,1,206,1,1,0.6109415599178271,0.38905844008040086,0
1,0,1,1,0.05,0,0.05,1,0,207,0,0,0.6069740271334918,0.3930259728678853,0
1,1,1,1,0.05,0,0.05,1,1,208,1,1,0.6093074163106177,0.3906925836885711,0
1,1,-1,-1,0.05,0,-0.05,1,0,209,0,0,0.6099327097528182,0.39006729024653486,0
1,1,1,-1,0.05,0,0.05,1,1,210,0,1,0.6174679652995109,0.3825320347011864,0
1,1,-1,-1,0.01,0,-0.01,1,0,211,0,0,0.6261754140705446,0.3738245859310969,0
1,0,-1,1,0.05,0,-0.05,1,1,212,0,1,0.639146214247268,0.36085378575358096,0
1,0,-1,-1,0.05,0,-0.05,1,1,213,1,1,0.6531966146249604,0.3468033853754099,0
1,1,1,1,0.01,0,0.01,1,1,214,1,1,0.6642516575888403,0.3357483424100479,0
1,1,1,-1,0.02,0,0.02,1,1,215,0,1,0.6731792046918713,0.32682079530885544,0
1,1,1,1,0.01,1,0.01,1,1,216,1,1,0.6846140876515044,0.31538591234715635,0
1,1,1,1,0.02,1,0.02,1,1,217,1,1,0.6939988202224627,0.3060011797771201,0
1,1,-1,1,0.01,1,-0.01,1,0,218,1,0,0.7015281083444318,0.2984718916556363,0
1,1,1,1,0.05,1,0.05,1,1,219,1,1,0.7071610728136033,0.2928389271851532,0
1,0,-1,-1,0.01,1,-0.01,1,1,220,1,1,0.711458864134396,0.28854113586399116,0
1,0,-1,-1,0.05,1,-0.05,1,1,221,1,1,0.7127220021273707,0.2872779978710504,0
1,0,1,-1,0.05,1,0.05,1,0,222,1,0,0.7116658570356706,0.2883341429650267,0
1,1,1,-1,0.01,1,0.01,1,1,223,0,1,0.7079493793275032,0.2920506206729112,0
1,0,-1,-1,0.02,1,-0.02,1,1,224,1,1,0.707107866500181,0.2928921334996068,0
1,0,-1,1,0.05,1,-0.05,1,1,225,0,1,0.7033349396029155,0.296665060396446,0
1,1,1,1,0.01,1,0.01,1,1,226,1,1,0.7007156136281015,0.2992843863701557,0
1,0,1,1,0.02,1,0.02,1,0,227,0,0,0.6963037776811583,0.3036962223171888,0
1,1,1,-1,0.01,1,0.01,1,1,228,0,1,0.6962154622207634,0.30378453778082315,0
1,1,1,1,0.01,1,0.01,1,1,229,1,1,0.6989886311846993,0.3010113688156694,0
1,0,-1,1,0.05,1,-0.05,1,1,230,0,1,0.6999779852275678,0.30002201477256774,0
1,1,1,1,0.05,1,0.05,1,1,231,1,1,0.7021095840017185,0.29789041599788546,0
1,1,-1,1,0.02,1,-0.02,1,0,232,1,0,0.702918478510167,0.2970815214904016,0
1,1,1,-1,0.02,1,0.02,1,1,233,0,1,0.7019680094862182,0.29803199051522195,0
1,1,-1,1,0.01,1,-0.01,1,0,234,1,0,0.7034077773757373,0.29659222262423546,0
1,0,1,1,0.01,1,0.01,1,0,235,0,0,0.703046164275065,0.2969538357233787,0
1,1,-1,1,0.01,1,-0.01,1,0,236,1,0,0.7064122959596352,0.2935877040404314,0
1,0,-1,-1,0.05,1,-0.05,1,1,237,1,1,0.7079807158072127,0.2920192841915122,0
1,0,-1,-1,0.05,1,-0.05,1,1,238,1,1,0.7072020637599581,0.2927979362394426,0
1,1,-1,1,0.01,1,-0.01,1,0,239,1,0,0.7040626148450236,0.29593738515474677,0
1,1,1,1,0.05,1,0.05,1,1,240,1,1,0.6990926514161194,0.3009073485849899,0
1,1,1,1,0.02,1,0.02,1,1,241,1,1,0.6927388799143279,0.30726112008668127,0
1,1,1,-1,0.02,1,0.02,1,1,242,0,1,0.6845574994555853,0.3154425005443906,0
1,1,-1,-1,0.02,1,-0.02,1,0,243,0,0,0.6788194556171055,0.3211805443821107,0
1,1,1,-1,0.01,1,0.01,1,1,244,0,1,0.677737529641299,0.3222624703583192,0
1,1,-1,1,0.05,1,-0.05,1,0,245,1,0,0.6794995384006685,0.3205004615978374,0
1,0,-1,1,0.05,1,-0.05,1,1,246,0,1,0.6798361222849598,0.3201638777148202,0
1,1,-1,-1,0.01,0,-0.01,1,0,247,0,0,0.6812682884060458,0.3187317115956074,0
1,1,1,-1,0.05,0,0.05,1,1,248,0,1,0.6867103331872756,0.31328966681246617,0
1,0,1,-1,0.01,0,0.01,1,0,249,1,0,0.6934657312127174,0.30653426878567214,0
1,0,-1,1,0.05,0,-0.05,1,1,250,0,1,0.6969120565415711,0.3030879434577642,0
1,0,-1,-1,0.02,0,-0.02,1,1,251,1,1,0.7015004376474253,0.29849956235213476,0
1,0,1,-1,0.02,0,0.02,1,0,252,1,0,0.7031098458328184,0.29689015416631903,0
1,0,1,-1,0.01,0,0.01,1,0,253,1,0,0.7015835491342481,0.29841645086747504,0
1,1,1,-1,0.05,1,0.05,1,1,254,0,1,0.6968495197181,0.3031504802810063,0
1,0,-1,-1,0.05,1,-0.05,1,1,255,1,1,0.6934374795173373,0.3065625204832021,0
1,0,-1,-1,0.05,1,-0.05,1,1,256,1,1,0.6875436812630839,0.31245631873866814,0
1,1,-1,-1,0.02,1,-0.02,1,0,257,0,0,0.6790642374754682,0.3209357625227439,0
1,1,1,1,0.05,1,0.05,1,1,258,1,1,0.6753252105224152,0.32467478947915207,0
1,1,1,1,0.01,1,0.01,1,1,259,1,1,0.6701158540540616,0.329884145946715,0
1,0,1,-1,0.02,1,0.02,1,0,260,1,0,0.6629174440641501,0.33708255593696457,0
1,1,-1,1,0.05,1,-0.05,1,0,261,1,0,0.6521030712116289,0.3478969287897572,0
1,1,-1,1,0.05,1,-0.05,1,0,262,1,0,0.6395478878100451,0.3604521121890029,0
1,0,-1,1,0.05,1,-0.05,1,1,263,0,1,0.6251403385491455,0.3748596614497842,0
1,1,-1,-1,0.05,1,-0.05,1,0,264,0,0,0.6117817329237272,0.38821826707494106,0
1,1,-1,-1,0.01,1,-0.01,1,0,265,0,0,0.6056940511682432,0.39430594883195574,0
1,0,-1,-1,0.02,0,-0.02,1,1,266,1,1,0.6035857974072629,0.39641420259231247,0
1,0,1,-1,0.02,0,0.02,1,0,267,1,0,0.5979695253034573,0.402030474695827,0
1,0,-1,1,0.02,0,-0.02,1,1,268,0,1,0.5884886103738182,0.4115113896244719,0
1,0,-1,-1,0.02,0,-0.02,1,1,269,1,1,0.5811167762727136,0.41888322372894093,0
1,1,-1,-1,0.01,0,-0.01,1,0,270,0,0,0.569952464894837,0.43004753510428617,0
1,1,1,-1,0.01,0,0.01,1,1,271,0,1,0.5628857269796665,0.43711427302059686,0
1,1,-1,-1,0.02,0,-0.02,1,0,272,0,0,0.5585435200211549,0.44145647997934934,0
1,0,-1,-1,0.05,0,-0.05,1,1,273,1,1,0.5587569102607123,0.4412430897404634,0
1,1,-1,-1,0.01,0,-0.01,1,0,274,0,0,0.5559327974167824,0.4440672025834183,0
1,1,1,1,0.02,0,0.02,1,1,275,1,1,0.5569666209159037,0.44303337908252916,0
1,0,1,1,0.05,0,0.05,1,0,276,0,0,0.5557172649246681,0.44428273507432536,0
1,0,-1,-1,0.01,0,-0.01,1,1,277,1,1,0.5607419523834499,0.4392580476180644,0
1,0,-1,1,0.01,0,-0.01,1,1,278,0,1,0.5619632269763775,0.4380367730254025,0
1,1,1,1,0.02,0,0.02,1,1,279,1,1,0.565650972724793,0.4343490272739036,0
