ID,resp,theta,previous,contrast,state,stim*contrast,block,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,State
1,1,1,-1,0.05,2,1.0,1,1,34,0,1,0.9151124028663751,0.08488759713362973,2
1,0,-1,-1,0.01,2,-0.2,1,1,35,1,1,0.9263616097828022,0.07363839021718827,2
1,1,1,-1,0.02,2,0.4,1,1,36,0,1,0.967089934136201,0.032910065863795586,2
1,1,-1,1,0.02,2,-0.4,1,0,37,1,0,0.9473638576043693,0.05263614239562578,2
1,0,-1,-1,0.02,2,-0.4,1,1,38,1,1,0.9541242369180021,0.04587576308200723,2
1,1,1,-1,0.01,2,0.2,1,1,39,0,1,0.9871709256464696,0.012829074353525798,2
1,0,-1,1,0.1,2,-2.0,1,1,40,0,1,0.9838455868931093,0.016154413106881173,2
1,0,-1,-1,0.1,2,-2.0,1,1,41,1,1,0.9606235702902965,0.03937642970971406,2
1,1,1,-1,0.01,2,0.2,1,1,42,0,1,0.9622228468409284,0.03777715315906525,2
1,1,1,1,0.1,2,2.0,1,1,43,1,1,0.8673065696821857,0.1326934303178093,2
1,1,-1,1,0.01,2,-0.2,1,0,44,1,0,0.791327507881455,0.2086724921185461,2
1,0,1,-1,0.01,2,0.2,1,0,45,1,0,0.7321060106873835,0.26789398931262626,2
1,1,1,1,0.05,2,1.0,1,1,46,1,1,0.7481637248419111,0.2518362751580929,2
1,1,1,-1,0.1,2,2.0,1,1,47,0,1,0.7767381529201941,0.22326184707979593,2
1,1,1,1,0.02,2,0.4,1,1,48,1,1,0.8130686439744077,0.1869313560255788,2
1,1,1,-1,0.05,2,1.0,1,1,49,0,1,0.8655868541521798,0.1344131458478299,2
1,1,1,-1,0.01,2,0.2,1,1,50,0,1,0.8699650859465583,0.13003491405345124,2
1,1,1,1,0.1,1,2.0,1,1,51,1,1,0.6617098796184221,0.3382901203815915,2
1,0,-1,-1,0.02,1,-0.4,1,1,52,1,1,0.4598255405665494,0.5401744594334509,1
1,0,1,-1,0.02,1,0.4,1,0,53,1,0,0.26143350911116664,0.7385664908888404,1
1,1,-1,1,0.01,1,-0.2,1,0,54,1,0,0.22132585083164508,0.7786741491683516,1
1,1,-1,1,0.01,1,-0.2,1,0,55,1,0,0.16657098566449854,0.8334290143355,1
1,0,1,-1,0.05,1,1.0,1,0,56,1,0,0.09415506393419502,0.9058449360658145,1
1,1,-1,1,0.01,1,-0.2,1,0,57,1,0,0.40648453329812545,0.5935154667018824,1
1,1,1,-1,0.01,2,0.2,1,1,58,0,1,0.7157439105222773,0.2842560894777293,2
1,1,-1,1,0.02,2,-0.4,1,0,59,1,0,0.7096048775603123,0.2903951224396902,2
1,0,-1,-1,0.02,2,-0.4,1,1,60,1,1,0.7187885230903766,0.2812114769096148,2
1,1,-1,1,0.01,2,-0.2,1,0,61,1,0,0.742645003468994,0.25735499653100197,2
1,0,1,-1,0.01,2,0.2,1,0,62,1,0,0.7805211820390654,0.21947881796092122,2
1,1,-1,-1,0.01,2,-0.2,1,0,63,0,0,0.9075666066918174,0.09243339330817725,2
1,0,-1,-1,0.05,2,-1.0,1,1,64,1,1,0.906893907559246,0.09310609244075593,2
1,0,-1,-1,0.1,2,-2.0,1,1,65,1,1,0.9278780783651738,0.07212192163483669,2
1,1,1,-1,0.02,2,0.4,1,1,66,0,1,0.971643102963958,0.028356897036029047,2
1,1,1,1,0.1,2,2.0,1,1,67,1,1,0.9593145549434939,0.04068544505651692,2
1,0,-1,1,0.1,2,-2.0,1,1,68,0,1,0.9717455325582093,0.028254467441782328,2
1,1,1,-1,0.05,2,1.0,1,1,69,0,1,0.9524503384304257,0.04754966156957661,2
1,1,1,1,0.02,2,0.4,1,1,70,1,1,0.9117958521113897,0.08820414788861874,2
1,0,-1,1,0.1,2,-2.0,1,1,71,0,1,0.8930517662293159,0.10694823377068334,2
1,0,-1,-1,0.01,2,-0.2,1,1,72,1,1,0.7533886213749429,0.24661137862506782,2
1,1,1,1,0.02,2,0.4,1,1,73,1,1,0.6422044959862824,0.35779550401372484,2
1,1,1,-1,0.1,1,2.0,1,1,74,0,1,0.5372620841710823,0.4627379158289295,2
1,1,-1,1,0.05,1,-1.0,1,0,75,1,0,0.42276947173682916,0.57723052826317,1
1,0,-1,-1,0.1,1,-2.0,1,1,76,1,1,0.39261772557912206,0.607382274420872,1
1,0,-1,-1,0.01,1,-0.2,1,1,77,1,1,0.3552497034825449,0.6447502965174491,1
1,1,1,-1,0.1,1,2.0,1,1,78,0,1,0.32060359629841984,0.6793964037015721,1
1,0,1,-1,0.02,1,0.4,1,0,79,1,0,0.26753922846645906,0.7324607715335367,1
1,1,1,1,0.02,1,0.4,1,1,80,1,1,0.32433680193664566,0.6756631980633457,1
1,1,-1,1,0.02,1,-0.4,1,0,81,1,0,0.37024180326023487,0.6297581967397614,1
1,0,-1,-1,0.1,1,-2.0,1,1,82,1,1,0.4133411846625105,0.5866588153375027,1
1,0,-1,-1,0.02,1,-0.4,1,1,83,1,1,0.45033328586440324,0.5496667141356019,1
1,1,1,1,0.02,1,0.4,1,1,84,1,1,0.48761974547007236,0.5123802545299386,1
1,0,-1,-1,0.1,1,-2.0,1,1,85,1,1,0.5229784518986177,0.47702154810138553,2
1,1,1,-1,0.1,2,2.0,1,1,86,0,1,0.558258787892906,0.441741212107092,2
1,1,-1,1,0.02,2,-0.4,1,0,87,1,0,0.5879708307050941,0.41202916929489286,2
1,0,1,-1,0.01,2,0.2,1,0,88,1,0,0.6268096920022811,0.3731903079977273,2
1,1,1,1,0.05,2,1.0,1,1,89,1,1,0.7543281349132847,0.24567186508672637,2
1,1,1,-1,0.05,2,1.0,1,1,90,0,1,0.894022104474864,0.10597789552514053,2
1,1,1,-1,0.01,2,0.2,1,1,91,0,1,0.9590889691610613,0.04091103083894335,2
1,1,1,-1,0.05,2,1.0,1,1,92,0,1,0.9398228821611223,0.060177117838881,2
1,0,-1,-1,0.05,2,-1.0,1,1,93,1,1,0.8932827244312795,0.10671727556871838,2
1,0,-1,-1,0.01,2,-0.2,1,1,94,1,1,0.8675254766381927,0.13247452336179497,2
1,1,1,-1,0.05,2,1.0,1,1,95,0,1,0.8692748970782416,0.1307251029217508,2
1,0,-1,-1,0.02,2,-0.4,1,1,96,1,1,0.8253305956312224,0.17466940436876624,2
1,1,1,1,0.02,2,0.4,1,1,97,1,1,0.8016338971076726,0.1983661028923203,2
1,1,-1,1,0.01,1,-0.2,1,0,98,1,0,0.7935638520110222,0.206436147988983,2
1,1,1,-1,0.05,1,1.0,1,1,99,0,1,0.8022381045942758,0.19776189540573802,2
1,1,1,-1,0.1,1,2.0,1,1,100,0,1,0.750079669045868,0.24992033095414248,2
1,1,1,1,0.1,1,2.0,1,1,101,1,1,0.7034916121501467,0.29650838784985806,2
1,1,-1,1,0.02,1,-0.4,1,0,102,1,0,0.6668469641851897,0.33315303581481615,2
1,1,1,1,0.05,1,1.0,1,1,103,1,1,0.6434588514345522,0.3565411485654387,2
1,1,-1,1,0.05,1,-1.0,1,0,104,1,0,0.6267206929307834,0.3732793070692186,2
1,1,1,1,0.05,1,1.0,1,1,105,1,1,0.6932689643720744,0.30673103562793175,2
1,1,-1,1,0.02,1,-0.4,1,0,106,1,0,0.7690425952293557,0.2309574047706551,2
1,1,1,-1,0.05,2,1.0,1,1,107,0,1,0.8642570266679086,0.13574297333208415,2
1,1,-1,-1,0.02,2,-0.4,1,0,108,0,0,0.8984144074119768,0.10158559258801352,2
1,1,1,1,0.05,2,1.0,1,1,109,1,1,0.8548320746852173,0.14516792531477846,2
1,0,1,-1,0.01,2,0.2,1,0,110,1,0,0.8297946706094893,0.17020532939050878,2
1,1,1,1,0.01,2,0.2,1,1,111,1,1,0.8752507724541738,0.12474922754582683,2
1,0,-1,1,0.05,2,-1.0,1,1,112,0,1,0.9405174864974168,0.059482513502575975,2
1,1,1,-1,0.05,1,1.0,1,1,113,0,1,0.7037551839424866,0.2962448160575245,2
1,0,1,-1,0.02,1,0.4,1,0,114,1,0,0.18185413759195823,0.8181458624080441,1
1,1,-1,1,0.1,1,-2.0,1,0,115,1,0,0.009578373459806137,0.9904216265401999,1
1,0,1,-1,0.01,1,0.2,1,0,116,1,0,0.062058932344998124,0.9379410676549917,1
1,1,1,1,0.05,1,1.0,1,1,117,1,1,0.1400946493933758,0.8599053506066353,1
1,0,-1,-1,0.01,2,-0.2,1,1,118,1,1,0.19718723748624897,0.8028127625137388,1
1,1,1,-1,0.1,2,2.0,1,1,119,0,1,0.24736732592728763,0.7526326740727224,1
1,1,1,1,0.05,1,1.0,1,1,120,1,1,0.2757791680738716,0.7242208319261372,1
1,1,-1,1,0.01,1,-0.2,1,0,121,1,0,0.29069458614068316,0.7093054138593121,1
1,1,1,1,0.1,2,2.0,1,1,122,1,1,0.29477043168357536,0.7052295683164206,1
1,1,-1,1,0.01,2,-0.2,1,0,123,1,0,0.28639431733850007,0.7136056826614898,1
1,1,1,1,0.1,2,2.0,1,1,124,1,1,0.26694216177847946,0.733057838221513,1
1,0,-1,-1,0.05,2,-1.0,1,1,125,1,1,0.23350667870320976,0.7664933212967878,1
1,0,1,-1,0.02,2,0.4,1,0,126,1,0,0.18428560377609904,0.8157143962239096,1
1,1,1,1,0.05,2,1.0,1,1,127,1,1,0.22518996372993208,0.774810036270078,1
1,1,1,-1,0.05,2,1.0,1,1,128,0,1,0.24985627334167143,0.7501437266583274,1
1,1,1,-1,0.1,2,2.0,1,1,129,0,1,0.17645868114244495,0.8235413188575598,1
1,0,1,-1,0.01,1,0.2,1,0,130,1,0,0.07625223194131962,0.9237477680586709,1
1,0,1,-1,0.05,1,1.0,1,0,131,1,0,0.011858426291594951,0.9881415737084039,1
1,1,1,1,0.02,1,0.4,1,1,132,1,1,0.0494139196620899,0.9505860803379095,1
1,1,-1,1,0.01,1,-0.2,1,0,133,1,0,0.061611334389560526,0.9383886656104278,1
1,1,-1,1,0.05,1,-1.0,1,0,134,1,0,0.05005097216218255,0.9499490278378078,1
1,0,1,-1,0.02,1,0.4,1,0,135,1,0,0.04770732270313145,0.9522926772968684,1
1,0,-1,-1,0.1,1,-2.0,1,1,136,1,1,0.08166133568457244,0.918338664315425,1
1,1,1,-1,0.1,1,2.0,1,1,137,0,1,0.09186052968715523,0.9081394703128581,1
1,0,-1,-1,0.02,1,-0.4,1,1,138,1,1,0.07468713430112016,0.9253128656988729,1
1,0,1,-1,0.02,1,0.4,1,0,139,1,0,0.03579313019347611,0.9642068698065225,1
1,0,1,-1,0.01,1,0.2,1,0,140,1,0,0.027994382745065903,0.9720056172549364,1
1,1,-1,1,0.05,1,-1.0,1,0,141,1,0,0.017639071201863622,0.982360928798127,1
1,1,-1,1,0.1,1,-2.0,1,0,142,1,0,0.002572393015035632,0.9974276069849753,1
1,0,-1,-1,0.02,1,-0.4,1,1,143,1,1,0.10297747180890966,0.8970225281910809,1
1,1,1,1,0.1,1,2.0,1,1,144,1,1,0.18438968063428654,0.8156103193657093,1
1,1,1,1,0.02,1,0.4,1,1,145,1,1,0.24718283141538028,0.7528171685846263,1
1,0,-1,-1,0.02,1,-0.4,1,1,146,1,1,0.29490031140536266,0.7050996885946264,1
1,1,1,1,0.05,1,1.0,1,1,147,1,1,0.3341889479375563,0.6658110520624528,1
1,1,1,1,0.02,1,0.4,1,1,148,1,1,0.3630992750913132,0.6369007249086918,1
1,0,-1,-1,0.02,1,-0.4,1,1,149,1,1,0.3833066814270738,0.6166933185729153,1
1,1,-1,1,0.05,1,-1.0,1,0,150,1,0,0.3999513996504276,0.600048600349568,1
1,1,1,1,0.1,1,2.0,1,1,151,1,1,0.494274876229707,0.5057251237702849,1
1,1,1,-1,0.01,1,0.2,1,1,152,0,1,0.5866569524719805,0.4133430475280183,2
1,1,-1,1,0.02,1,-0.4,1,0,153,1,0,0.4188792249440043,0.5811207750559815,1
1,0,1,-1,0.05,1,1.0,1,0,154,1,0,0.2538278358156705,0.7461721641843195,1
1,0,-1,1,0.1,2,-2.0,1,1,155,0,1,0.6147836099445446,0.3852163900554585,2
1,1,1,-1,0.1,2,2.0,1,1,156,0,1,0.6788558265412604,0.32114417345873764,2
1,0,-1,-1,0.02,2,-0.4,1,1,157,1,1,0.7435616665177154,0.25643833348228373,2
1,1,1,-1,0.1,2,2.0,1,1,158,0,1,0.8247663210479866,0.1752336789520213,2
1,0,-1,1,0.1,2,-2.0,1,1,159,0,1,0.9148905143526416,0.0851094856473653,2
1,0,-1,-1,0.1,2,-2.0,1,1,160,1,1,0.9166975784856469,0.08330242151436457,2
1,1,1,-1,0.02,2,0.4,1,1,161,0,1,0.9406990705537781,0.059300929446225545,2
1,1,-1,1,0.01,2,-0.2,1,0,162,1,0,0.8722710289193927,0.1277289710806089,2
1,1,-1,1,0.01,2,-0.2,1,0,163,1,0,0.8249302615106132,0.17506973848938873,2
1,1,1,1,0.01,2,0.2,1,1,164,1,1,0.796071009806093,0.20392899019391056,2
1,1,1,1,0.02,2,0.4,1,1,165,1,1,0.7826517214147,0.21734827858528838,2
1,1,-1,-1,0.01,1,-0.2,1,0,166,0,0,0.7837938935803787,0.21620610641961382,2
1,0,-1,-1,0.1,2,-2.0,1,1,167,1,1,0.5766904558849557,0.4233095441150338,2
1,0,-1,-1,0.1,2,-2.0,1,1,168,1,1,0.3712214886387393,0.6287785113612596,1
1,0,1,-1,0.01,2,0.2,1,0,169,1,0,0.1560608280186083,0.8439391719813828,1
1,1,-1,1,0.1,2,-2.0,1,0,170,1,0,0.030273939912379408,0.9697260600876215,1
1,0,-1,1,0.1,2,-2.0,1,1,171,0,1,0.29265915489999517,0.7073408451000103,1
1,0,-1,-1,0.02,2,-0.4,1,1,172,1,1,0.31329726704120264,0.6867027329587927,1
1,1,1,-1,0.1,2,2.0,1,1,173,0,1,0.3263879139928702,0.6736120860071306,1
1,0,-1,-1,0.01,2,-0.2,1,1,174,1,1,0.3219404808661996,0.6780595191338075,1
1,0,-1,-1,0.1,2,-2.0,1,1,175,1,1,0.3176455607082399,0.6823544392917738,1
1,1,1,1,0.02,2,0.4,1,1,176,1,1,0.30211720421174226,0.6978827957882574,1
1,0,-1,-1,0.05,2,-1.0,1,1,177,1,1,0.2745886422874372,0.7254113577125625,1
1,0,-1,-1,0.02,1,-0.4,1,1,178,1,1,0.2335057401332345,0.7664942598667651,1
1,1,1,1,0.01,1,0.2,1,1,179,1,1,0.18047696777734348,0.8195230322226681,1
1,1,-1,1,0.05,1,-1.0,1,0,180,1,0,0.10891889005820325,0.8910811099417837,1
1,1,-1,1,0.01,1,-0.2,1,0,181,1,0,0.07422938009539494,0.9257706199046071,1
1,0,1,-1,0.05,1,1.0,1,0,182,1,0,0.01660386623012934,0.9833961337698741,1
1,1,1,1,0.02,1,0.4,1,1,183,1,1,0.08172805890136015,0.918271941098628,1
1,1,1,1,0.01,1,0.2,1,1,184,1,1,0.12300046211141283,0.8769995378885805,1
1,1,1,-1,0.1,1,2.0,1,1,185,0,1,0.1428142460909906,0.8571857539090182,1
1,1,-1,1,0.01,1,-0.2,1,0,186,1,0,0.13700369311236185,0.8629963068876486,1
1,1,-1,1,0.02,1,-0.4,1,0,187,1,0,0.11174399111549847,0.8882560088844916,1
1,1,-1,1,0.01,1,-0.2,1,0,188,1,0,0.06803082486881562,0.9319691751311969,1
1,0,1,-1,0.1,1,2.0,1,0,189,1,0,0.0010657841983646445,0.9989342158016448,1
1,1,1,-1,0.05,1,1.0,1,1,190,0,1,0.05673865425177809,0.9432613457482116,1
1,1,1,1,0.01,1,0.2,1,1,191,1,1,0.041520808094316436,0.9584791919056859,1
1,1,-1,1,0.1,1,-2.0,1,0,192,1,0,0.0006099362643000084,0.9993900637356893,1
1,0,1,-1,0.05,1,1.0,1,0,193,1,0,0.0011531097880490616,0.9988468902119557,1
1,0,1,-1,0.01,1,0.2,1,0,194,1,0,0.01654135993766618,0.9834586400623319,1
1,0,-1,-1,0.05,1,-1.0,1,1,195,1,1,0.024146259409383586,0.9758537405906137,1
1,0,1,-1,0.05,1,1.0,1,0,196,1,0,0.0051950969213022296,0.994804903078691,1
1,1,1,1,0.01,1,0.2,1,1,197,1,1,0.045191915403712486,0.9548080845962948,1
1,0,-1,-1,0.1,1,-2.0,1,1,198,1,1,0.05968656097326262,0.9403134390267475,1
1,0,-1,-1,0.05,1,-1.0,1,1,199,1,1,0.04935234504423599,0.9506476549557671,1
1,1,-1,1,0.1,1,-2.0,1,0,200,1,0,0.0136461192731727,0.986353880726814,1
1,0,-1,-1,0.01,1,-0.2,1,1,201,1,1,0.34102984965582483,0.6589701503441737,1
1,1,1,-1,0.02,2,0.4,1,1,202,0,1,0.6918071694047685,0.30819283059522834,2
1,0,-1,-1,0.1,2,-2.0,1,1,203,1,1,0.7109150566455124,0.28908494335448154,2
1,1,1,1,0.05,2,1.0,1,1,204,1,1,0.7404271175078364,0.2595728824921681,2
1,0,1,-1,0.01,2,0.2,1,0,205,1,0,0.7819812079187005,0.2180187920813043,2
1,0,-1,1,0.05,2,-1.0,1,1,206,0,1,0.9142883307636368,0.08571166923637241,2
1,1,-1,1,0.02,2,-0.4,1,0,207,1,0,0.7290333261925767,0.2709666738074247,2
1,1,1,1,0.1,2,2.0,1,1,208,1,1,0.5636067616974428,0.43639323830255444,2
1,0,-1,-1,0.01,1,-0.2,1,1,209,1,1,0.3994942253945855,0.6005057746054182,1
1,0,1,-1,0.05,1,1.0,1,0,210,1,0,0.24748524579595266,0.7525147542040426,1
1,1,-1,-1,0.01,1,-0.2,1,0,211,0,0,0.628177288174183,0.3718227118258092,2
1,1,-1,1,0.01,2,-0.2,1,0,212,1,0,0.6667408528169705,0.3332591471830255,2
1,1,-1,1,0.01,2,-0.2,1,0,213,1,0,0.7152227115552094,0.28477728844479816,2
1,1,1,-1,0.05,2,1.0,1,1,214,0,1,0.7762914315341214,0.22370856846588308,2
1,0,-1,-1,0.05,1,-1.0,1,1,215,1,1,0.7706597653155702,0.22934023468441952,2
1,1,1,1,0.05,1,1.0,1,1,216,1,1,0.778879623611551,0.22112037638844434,2
1,1,1,1,0.01,2,0.2,1,1,217,1,1,0.8013673134979927,0.1986326865019963,2
1,1,1,1,0.1,2,2.0,1,1,218,1,1,0.8395731465416318,0.1604268534583698,2
1,1,1,-1,0.02,2,0.4,1,1,219,0,1,0.8953910588219489,0.1046089411780514,2
1,1,1,1,0.1,2,2.0,1,1,220,1,1,0.8271336880392033,0.17286631196080574,2
1,1,1,-1,0.05,2,1.0,1,1,221,0,1,0.7757080515359678,0.22429194846403885,2
1,1,-1,1,0.01,2,-0.2,1,0,222,1,0,0.631648988134156,0.36835101186585323,2
1,0,1,-1,0.01,2,0.2,1,0,223,1,0,0.4959585326628163,0.5040414673371703,1
1,1,-1,1,0.05,2,-1.0,1,0,224,1,0,0.44665911753984167,0.5533408824601698,1
1,0,1,-1,0.01,2,0.2,1,0,225,1,0,0.4716077719214352,0.5283922280785782,1
1,1,1,1,0.02,2,0.4,1,1,226,1,1,0.5726797069129087,0.42732029308708785,2
1,0,-1,-1,0.1,2,-2.0,1,1,227,1,1,0.6761816551829641,0.3238183448170322,2
1,1,1,1,0.01,2,0.2,1,1,228,1,1,0.7876933885228649,0.21230661147713556,2
1,1,1,-1,0.01,2,0.2,1,1,229,0,1,0.9137023272107074,0.08629767278928854,2
1,0,-1,-1,0.05,2,-1.0,1,1,230,1,1,0.8947191793198899,0.1052808206801137,2
1,0,-1,1,0.1,2,-2.0,1,1,231,0,1,0.8966856291753602,0.10331437082464352,2
1,1,1,1,0.01,2,0.2,1,1,232,1,1,0.8011405753576183,0.19885942464238351,2
1,1,-1,1,0.05,2,-1.0,1,0,233,1,0,0.7210424738068129,0.2789575261931933,2
1,1,1,1,0.01,2,0.2,1,1,234,1,1,0.7262063883592345,0.27379361164077737,2
1,0,-1,-1,0.01,2,-0.2,1,1,235,1,1,0.7428947244955518,0.25710527550444934,2
1,1,1,1,0.02,2,0.4,1,1,236,1,1,0.7825793388692829,0.21742066113071695,2
1,1,1,1,0.01,2,0.2,1,1,237,1,1,0.8367151625952044,0.16328483740479327,2
1,1,1,-1,0.01,2,0.2,1,1,238,0,1,0.9084386129440735,0.09156138705591826,2
1,1,-1,1,0.01,2,-0.2,1,0,239,1,0,0.8506313966304562,0.14936860336953944,2
1,1,1,-1,0.1,2,2.0,1,1,240,0,1,0.8127151852695533,0.18728481473043485,2
1,0,-1,-1,0.1,2,-2.0,1,1,241,1,1,0.7849482289585665,0.21505177104144668,2
1,1,-1,1,0.01,2,-0.2,1,0,242,1,0,0.7717732756261745,0.22822672437383915,2
1,1,1,1,0.1,2,2.0,1,1,243,1,1,0.7741670409166072,0.22583295908339998,2
1,1,1,1,0.1,2,2.0,1,1,244,1,1,0.7905689845277174,0.2094310154722954,2
1,0,-1,-1,0.02,2,-0.4,1,1,245,1,1,0.821883204154306,0.1781167958457,2
1,0,-1,1,0.1,2,-2.0,1,1,246,0,1,0.873342652662918,0.1266573473370773,2
1,1,1,-1,0.1,2,2.0,1,1,247,0,1,0.8297690201391369,0.17023097986084962,2
1,0,1,-1,0.01,1,0.2,1,0,248,1,0,0.7973743691261107,0.20262563087388957,2
1,1,1,-1,0.05,1,1.0,1,1,249,0,1,0.8370312586119668,0.162968741388034,2
1,0,-1,-1,0.1,1,-2.0,1,1,250,1,1,0.8242845528075804,0.17571544719241736,2
1,0,-1,-1,0.02,2,-0.4,1,1,251,1,1,0.8283935766425649,0.17160642335743365,2
1,1,-1,1,0.01,2,-0.2,1,0,252,1,0,0.8527797090616659,0.1472202909383366,2
1,1,-1,1,0.01,2,-0.2,1,0,253,1,0,0.8971351707108358,0.10286482928916488,2
1,1,-1,-1,0.02,2,-0.4,1,0,254,0,0,0.9639014011460068,0.036098598853987515,2
1,0,-1,1,0.1,2,-2.0,1,1,255,0,1,0.9789472414362195,0.02105275856376753,2
1,0,-1,1,0.1,2,-2.0,1,1,256,0,1,0.9703470078274471,0.029652992172548374,2
1,1,-1,1,0.01,2,-0.2,1,0,257,1,0,0.9187792650184698,0.08122073498152024,2
1,1,1,1,0.1,2,2.0,1,1,258,1,1,0.8907194522250627,0.10928054777495078,2
1,0,-1,-1,0.05,2,-1.0,1,1,259,1,1,0.8833315054679146,0.11666849453208794,2
1,0,-1,-1,0.02,2,-0.4,1,1,260,1,1,0.8962367152820807,0.10376328471793195,2
1,1,1,-1,0.05,2,1.0,1,1,261,0,1,0.9328061613695526,0.06719383863043833,2
1,1,1,1,0.01,2,0.2,1,1,262,1,1,0.9425350659051343,0.05746493409486843,2
1,1,1,-1,0.02,2,0.4,1,1,263,0,1,0.97609274414938,0.02390725585063098,2
1,0,-1,-1,0.05,2,-1.0,1,1,264,1,1,0.9618971313853919,0.038102868614594644,2
1,1,1,-1,0.05,2,1.0,1,1,265,0,1,0.9726353587866484,0.027364641213358028,2
1,0,-1,1,0.02,2,-0.4,1,1,266,0,1,0.977787231740241,0.02221276825975667,2
1,0,-1,-1,0.05,2,-1.0,1,1,267,1,1,0.8256817225327865,0.1743182774672272,2
1,1,-1,1,0.05,2,-1.0,1,0,268,1,0,0.6897204401254657,0.3102795598745201,2
1,1,1,1,0.01,2,0.2,1,1,269,1,1,0.6534958872250954,0.34650411277491394,2
1,0,-1,-1,0.1,1,-2.0,1,1,270,1,1,0.6247001085012339,0.37529989149875365,2
1,1,-1,1,0.01,1,-0.2,1,0,271,1,0,0.601484850147068,0.3985151498529396,2
1,0,-1,-1,0.02,1,-0.4,1,1,272,1,1,0.5845849952266693,0.4154150047733309,2
1,0,-1,-1,0.1,1,-2.0,1,1,273,1,1,0.5752137135362722,0.42478628646372035,2
1,1,1,1,0.02,1,0.4,1,1,274,1,1,0.5687039192896106,0.4312960807104012,2
1,1,-1,1,0.05,1,-1.0,1,0,275,1,0,0.5647911618681202,0.43520883813186884,2
1,1,1,-1,0.05,1,1.0,1,1,276,0,1,0.6445934276147748,0.3554065723852372,2
1,0,-1,-1,0.02,1,-0.4,1,1,277,1,1,0.6373878652453366,0.3626121347546682,2
1,1,1,-1,0.05,1,1.0,1,1,278,0,1,0.6405276671563909,0.35947233284361807,2
1,0,1,-1,0.02,1,0.4,1,0,279,1,0,0.5551250196717156,0.44487498032829287,2
1,1,-1,1,0.01,1,-0.2,1,0,280,1,0,0.6112200956340501,0.3887799043659519,2
