ID,resp,theta,previous,contrast,state,stim*contrast,block,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,State
1,0,-1,1,0.05,1,-0.05,1,1,67,0,1,0.25212148158779235,0.7478785184122279,1
1,0,-1,-1,0.05,1,-0.05,1,1,68,1,1,0.4500764194328877,0.54992358056713,1
1,0,1,-1,0.05,1,0.05,1,0,69,1,0,0.5493195418484859,0.4506804581515101,2
1,0,1,-1,0.01,1,0.01,1,0,70,1,0,0.5693819291987245,0.4306180708012873,2
1,0,-1,1,0.02,1,-0.02,1,1,71,0,1,0.5272348439694373,0.4727651560305788,2
1,1,1,1,0.1,2,0.1,1,1,72,1,1,0.731277627557301,0.26872237244270836,2
1,1,-1,1,0.1,2,-0.1,1,0,73,1,0,0.8561733599587356,0.14382664004126813,2
1,0,1,-1,0.01,2,0.01,1,0,74,1,0,0.9107923726021169,0.08920762739787585,2
1,0,-1,-1,0.05,2,-0.05,1,1,75,1,1,0.9381814998171882,0.06181850018282039,2
1,0,1,-1,0.01,2,0.01,1,0,76,1,0,0.9545781062236556,0.045421893776369626,2
1,0,-1,-1,0.1,2,-0.1,1,1,77,1,1,0.9621472654103452,0.03785273458968146,2
1,1,-1,1,0.1,2,-0.1,1,0,78,1,0,0.9699630191387634,0.030036980861230918,2
1,1,1,1,0.01,2,0.01,1,1,79,1,1,0.9703741429260923,0.029625857073913752,2
1,1,1,1,0.05,2,0.05,1,1,80,1,1,0.9696465716593946,0.030353428340591918,2
1,1,1,1,0.02,2,0.02,1,1,81,1,1,0.9694646040382251,0.030535395961768345,2
1,1,1,1,0.01,2,0.01,1,1,82,1,1,0.968293637805592,0.03170636219442582,2
1,1,1,1,0.01,2,0.01,1,1,83,1,1,0.9651526084512528,0.0348473915487337,2
1,1,1,1,0.01,2,0.01,1,1,84,1,1,0.9587572026720755,0.04124279732794914,2
1,1,-1,1,0.1,2,-0.1,1,0,85,1,0,0.94649244817843,0.05350755182155676,2
1,1,1,1,0.01,2,0.01,1,1,86,1,1,0.9138439775090336,0.0861560224909922,2
1,1,-1,1,0.05,2,-0.05,1,0,87,1,0,0.8549565705844203,0.1450434294155638,2
1,0,-1,-1,0.02,2,-0.02,1,1,88,1,1,0.7336696648619067,0.2663303351380832,2
1,1,1,-1,0.02,1,0.02,1,1,89,0,1,0.5114746388883896,0.4885253611116383,2
1,0,-1,-1,0.01,1,-0.01,1,1,90,1,1,0.5448384965684873,0.4551615034314896,2
1,1,1,-1,0.05,1,0.05,1,1,91,0,1,0.5178718852410488,0.48212811475896133,2
1,1,-1,1,0.05,1,-0.05,1,0,92,1,0,0.7374611608305296,0.26253883916944293,2
1,1,1,1,0.1,2,0.1,1,1,93,1,1,0.8435299581708107,0.1564700418292162,2
1,1,-1,1,0.01,2,-0.01,1,0,94,1,0,0.9098510630815305,0.090148936918452,2
1,0,1,-1,0.1,2,0.1,1,0,95,1,0,0.9452424054155033,0.05475759458450864,2
1,1,1,1,0.02,2,0.02,1,1,96,1,1,0.9591694473835968,0.0408305526164021,2
1,1,-1,1,0.01,2,-0.01,1,0,97,1,0,0.9677024776829913,0.032297522317019926,2
1,1,-1,1,0.05,2,-0.05,1,0,98,1,0,0.9726669695230411,0.0273330304769846,2
1,0,1,-1,0.01,2,0.01,1,0,99,1,0,0.974296045949464,0.02570395405054419,2
1,1,-1,1,0.05,2,-0.05,1,0,100,1,0,0.9754017287375727,0.024598271262407843,2
1,0,1,-1,0.02,2,0.02,1,0,101,1,0,0.9745564783503257,0.02544352164968229,2
1,1,1,1,0.1,2,0.1,1,1,102,1,1,0.9728216629017281,0.027178337098292666,2
1,1,-1,1,0.01,2,-0.01,1,0,103,1,0,0.9749531266466014,0.025046873353425946,2
1,0,1,-1,0.1,2,0.1,1,0,104,1,0,0.9768296585542933,0.0231703414457271,2
1,0,-1,-1,0.01,2,-0.01,1,1,105,1,1,0.9749883992327576,0.02501160076721837,2
1,1,1,1,0.1,2,0.1,1,1,106,1,1,0.973859646684339,0.026140353315679304,2
1,0,1,-1,0.1,2,0.1,1,0,107,1,0,0.9769405335193841,0.02305946648060145,2
1,1,-1,1,0.1,2,-0.1,1,0,108,1,0,0.9763479208008949,0.023652079199123953,2
1,0,-1,-1,0.01,2,-0.01,1,1,109,1,1,0.9717015514863357,0.028298448513643246,2
1,1,-1,1,0.01,2,-0.01,1,0,110,1,0,0.9662350253017767,0.033764974698235264,2
1,1,-1,1,0.01,2,-0.01,1,0,111,1,0,0.9565538307418427,0.04344616925814435,2
1,1,1,1,0.01,2,0.01,1,1,112,1,1,0.9383513986427513,0.061648601357240894,2
1,1,1,1,0.01,2,0.01,1,1,113,1,1,0.9053518485028731,0.09464815149710015,2
1,1,1,1,0.01,2,0.01,1,1,114,1,1,0.8440622273869615,0.1559377726130379,2
1,1,-1,1,0.01,2,-0.01,1,0,115,1,0,0.7294222550900508,0.27057774490996717,2
1,0,-1,1,0.05,2,-0.05,1,1,116,0,1,0.5079014610308528,0.4920985389691257,2
1,0,-1,-1,0.05,2,-0.05,1,1,117,1,1,0.5337769518708362,0.4662230481291448,2
1,1,-1,1,0.02,2,-0.02,1,0,118,1,0,0.5044816350350174,0.4955183649649851,2
1,0,-1,-1,0.05,2,-0.05,1,1,119,1,1,0.3961698370011036,0.6038301629989,1
1,1,-1,-1,0.1,1,-0.1,1,0,120,0,0,0.18185721282875134,0.8181427871712209,1
1,0,-1,-1,0.01,1,-0.01,1,1,121,1,1,0.20354044453686454,0.7964595554631253,1
1,0,1,-1,0.05,1,0.05,1,0,122,1,0,0.16196387725719819,0.8380361227427905,1
1,1,1,-1,0.02,1,0.02,1,1,123,0,1,0.028049199845422514,0.9719508001545867,1
1,1,-1,-1,0.01,1,-0.01,1,0,124,0,0,0.0066949765026396366,0.9933050234973431,1
1,0,-1,1,0.1,1,-0.1,1,1,125,0,1,0.0049729592195895105,0.995027040780424,1
1,0,-1,1,0.05,1,-0.05,1,1,126,0,1,0.008620212208322988,0.9913797877916574,1
1,1,-1,1,0.1,1,-0.1,1,0,127,1,0,0.03462601138082626,0.9653739886191606,1
1,0,-1,1,0.01,1,-0.01,1,1,128,0,1,0.011570514355884543,0.9884294856441072,1
1,0,-1,1,0.01,1,-0.01,1,1,129,0,1,0.016434459875352546,0.9835655401246698,1
1,0,1,1,0.02,1,0.02,1,0,130,0,0,0.07138498835283787,0.9286150116471583,1
1,0,-1,-1,0.1,2,-0.1,1,1,131,1,1,0.4533587789518515,0.5466412210481587,1
1,0,1,-1,0.01,2,0.01,1,0,132,1,0,0.6817658677314579,0.31823413226855657,2
1,0,-1,-1,0.02,2,-0.02,1,1,133,1,1,0.7977131285143045,0.20228687148567634,2
1,1,1,1,0.05,2,0.05,1,1,134,1,1,0.8567906797085625,0.14320932029145242,2
1,1,-1,1,0.1,2,-0.1,1,0,135,1,0,0.8851261288402327,0.11487387115977894,2
1,0,-1,-1,0.1,2,-0.1,1,1,136,1,1,0.8783414766743106,0.12165852332570697,2
1,1,1,1,0.05,2,0.05,1,1,137,1,1,0.8541504405611383,0.14584955943884967,2
1,1,-1,1,0.05,2,-0.05,1,0,138,1,0,0.7999865433328098,0.20001345666720163,2
1,1,1,-1,0.02,2,0.02,1,1,139,0,1,0.6771952228006825,0.32280477719933126,2
1,0,1,-1,0.05,2,0.05,1,0,140,1,0,0.7652759586042477,0.23472404139575503,2
1,0,1,-1,0.05,2,0.05,1,0,141,1,0,0.7930764535958046,0.2069235464042178,2
1,1,-1,1,0.05,2,-0.05,1,0,142,1,0,0.7751929544305651,0.22480704556944378,2
1,1,-1,1,0.1,2,-0.1,1,0,143,1,0,0.7022359892680562,0.2977640107319315,2
1,1,1,1,0.05,2,0.05,1,1,144,1,1,0.5209292632466779,0.47907073675329664,2
1,0,1,1,0.02,2,0.02,1,0,145,0,0,0.19531874940628874,0.8046812505937129,1
1,0,-1,1,0.05,2,-0.05,1,1,146,0,1,0.1729214939855694,0.8270785060144344,1
1,1,1,1,0.05,2,0.05,1,1,147,1,1,0.3122518429858032,0.6877481570142222,1
1,1,1,1,0.05,2,0.05,1,1,148,1,1,0.36970631835587303,0.6302936816441412,1
1,1,1,1,0.1,2,0.1,1,1,149,1,1,0.36509159769109084,0.634908402308907,1
1,1,-1,1,0.01,2,-0.01,1,0,150,1,0,0.3041251862816974,0.6958748137183297,1
1,0,1,1,0.1,1,0.1,1,0,151,0,0,0.14539677808058296,0.854603221919419,1
1,0,-1,-1,0.1,1,-0.1,1,1,152,1,1,0.17839677385332994,0.8216032261466913,1
1,0,1,-1,0.1,1,0.1,1,0,153,1,0,0.1592205561655204,0.8407794438344718,1
1,1,-1,-1,0.02,1,-0.02,1,0,154,0,0,0.051360189022731435,0.9486398109772531,1
1,1,-1,-1,0.02,1,-0.02,1,0,155,0,0,0.05294391291089881,0.9470560870891249,1
1,1,-1,1,0.1,1,-0.1,1,0,156,1,0,0.17189892835654452,0.828101071643433,1
1,1,-1,1,0.02,1,-0.02,1,0,157,1,0,0.19734384680880787,0.8026561531912056,1
1,1,1,1,0.01,1,0.01,1,1,158,1,1,0.15635707727007395,0.8436429227299329,1
1,1,1,-1,0.02,1,0.02,1,1,159,0,1,0.03569038342652388,0.9643096165734931,1
1,0,1,1,0.01,2,0.01,1,0,160,0,0,0.02128517108508999,0.9787148289149016,1
1,0,-1,-1,0.1,1,-0.1,1,1,161,1,1,0.0530761993745827,0.9469238006253936,1
1,0,-1,1,0.01,1,-0.01,1,1,162,0,1,0.0428137743966906,0.9571862256032999,1
1,1,-1,1,0.1,1,-0.1,1,0,163,1,0,0.111474205645412,0.8885257943545793,1
1,1,-1,1,0.02,1,-0.02,1,0,164,1,0,0.10809510708448208,0.8919048929155321,1
1,1,1,-1,0.02,1,0.02,1,1,165,0,1,0.041140403894379854,0.9588595961056333,1
1,0,1,-1,0.01,1,0.01,1,0,166,1,0,0.0500212875372599,0.9499787124627166,1
1,0,-1,1,0.01,1,-0.01,1,1,167,0,1,0.009658001527046562,0.990341998472958,1
1,1,-1,-1,0.1,1,-0.1,1,0,168,0,0,0.003160379444379493,0.9968396205556249,1
1,0,-1,1,0.1,1,-0.1,1,1,169,0,1,0.0047446406004917245,0.995255359399524,1
1,1,1,-1,0.02,1,0.02,1,1,170,0,1,0.011670000836485691,0.988329999163534,1
1,1,1,-1,0.01,1,0.01,1,1,171,0,1,0.05793532627224458,0.9420646737277726,1
1,0,-1,-1,0.01,1,-0.01,1,1,172,1,1,0.3549227552296328,0.645077244770392,1
1,0,-1,-1,0.05,1,-0.05,1,1,173,1,1,0.50395402703939,0.49604597296058817,2
1,0,1,-1,0.02,2,0.02,1,0,174,1,0,0.5724725215431475,0.427527478456827,2
1,0,-1,-1,0.05,2,-0.05,1,1,175,1,1,0.5743596431823027,0.42564035681772083,2
1,0,1,-1,0.1,2,0.1,1,0,176,1,0,0.5217407733695141,0.47825922663049925,2
1,0,-1,-1,0.05,2,-0.05,1,1,177,1,1,0.35885767423415,0.641142325765851,1
1,1,-1,-1,0.02,2,-0.02,1,0,178,0,0,0.0555059615859384,0.9444940384140763,1
1,1,1,-1,0.05,1,0.05,1,1,179,0,1,0.011645181807866212,0.9883548181921434,1
1,1,1,-1,0.02,1,0.02,1,1,180,0,1,0.00399422825333231,0.9960057717466685,1
1,0,-1,1,0.01,2,-0.01,1,1,181,0,1,0.003113261634690261,0.9968867383653085,1
1,0,-1,1,0.05,1,-0.05,1,1,182,0,1,0.005519177636378717,0.9944808223636171,1
1,1,1,-1,0.1,1,0.1,1,1,183,0,1,0.019332721695675188,0.9806672783043509,1
1,1,1,1,0.01,1,0.01,1,1,184,1,1,0.08885483882106625,0.9111451611789516,1
1,0,-1,-1,0.02,1,-0.02,1,1,185,1,1,0.09860063389612116,0.9013993661038636,1
1,0,1,1,0.1,1,0.1,1,0,186,0,0,0.05353101448425974,0.9464689855157509,1
1,1,-1,1,0.02,1,-0.02,1,0,187,1,0,0.10587908374975655,0.8941209162502294,1
1,0,1,1,0.01,1,0.01,1,0,188,0,0,0.09800569703488747,0.9019943029650923,1
1,0,-1,-1,0.1,1,-0.1,1,1,189,1,1,0.24004881824566773,0.7599511817543568,1
1,1,1,1,0.1,1,0.1,1,1,190,1,1,0.30612055431151797,0.6938794456884944,1
1,1,-1,-1,0.01,1,-0.01,1,0,191,0,0,0.3145823811806477,0.6854176188193478,1
1,1,-1,1,0.01,2,-0.01,1,0,192,1,0,0.6373613782968616,0.3626386217031426,2
1,1,-1,1,0.01,2,-0.01,1,0,193,1,0,0.8054704107186699,0.19452958928132477,2
1,0,1,-1,0.1,2,0.1,1,0,194,1,0,0.893690867324826,0.10630913267516029,2
1,0,1,-1,0.05,2,0.05,1,0,195,1,0,0.9317339163835439,0.06826608361645566,2
1,0,-1,-1,0.02,2,-0.02,1,1,196,1,1,0.9479126048675991,0.052087395132419625,2
1,0,-1,-1,0.1,2,-0.1,1,1,197,1,1,0.9552686725115153,0.044731327488460544,2
1,0,-1,-1,0.05,2,-0.05,1,1,198,1,1,0.9610967734965968,0.03890322650340387,2
1,0,1,-1,0.02,2,0.02,1,0,199,1,0,0.9644987547546809,0.035501245245315206,2
1,0,1,-1,0.01,2,0.01,1,0,200,1,0,0.9628969224349555,0.03710307756502391,2
1,0,-1,-1,0.02,2,-0.02,1,1,201,1,1,0.9561475013588862,0.04385249864110087,2
1,1,-1,1,0.1,2,-0.1,1,0,202,1,0,0.9432470295105775,0.056752970489410574,2
1,0,-1,-1,0.01,2,-0.01,1,1,203,1,1,0.908496824626495,0.09150317537353214,2
1,1,-1,1,0.02,2,-0.02,1,0,204,1,0,0.8454074496461179,0.15459255035386082,2
1,0,-1,1,0.05,2,-0.05,1,1,205,0,1,0.7220226447972997,0.277977355202683,2
1,1,1,1,0.05,2,0.05,1,1,206,1,1,0.7953333732828834,0.20466662671711702,2
1,0,-1,-1,0.02,2,-0.02,1,1,207,1,1,0.8276435197684122,0.17235648023156389,2
1,0,1,-1,0.05,2,0.05,1,0,208,1,0,0.8269809817136867,0.17301901828631142,2
1,0,1,-1,0.01,2,0.01,1,0,209,1,0,0.7841921978846179,0.21580780211540282,2
1,1,-1,-1,0.02,2,-0.02,1,0,210,0,0,0.6847242708185178,0.31527572918148494,2
1,0,-1,-1,0.05,2,-0.05,1,1,211,1,1,0.8074934264289906,0.19250657357099876,2
1,0,1,-1,0.05,2,0.05,1,0,212,1,0,0.8759548151726619,0.12404518482735293,2
1,1,1,1,0.05,2,0.05,1,1,213,1,1,0.9036892572258046,0.09631074277417412,2
1,1,-1,1,0.01,2,-0.01,1,0,214,1,0,0.9137031572955465,0.0862968427044775,2
1,0,1,-1,0.05,2,0.05,1,0,215,1,0,0.9045826236710758,0.09541737632894454,2
1,1,-1,1,0.02,2,-0.02,1,0,216,1,0,0.8680157781733243,0.13198422182666322,2
1,0,1,-1,0.1,2,0.1,1,0,217,1,0,0.7896631119598444,0.21033688804016934,2
1,0,-1,-1,0.1,2,-0.1,1,1,218,1,1,0.6105335574689055,0.3894664425310984,2
1,1,-1,-1,0.01,2,-0.01,1,0,219,0,0,0.3144359446876873,0.685564055312291,1
1,0,1,-1,0.02,2,0.02,1,0,220,1,0,0.3138060587307554,0.6861939412692647,1
1,1,-1,1,0.05,1,-0.05,1,0,221,1,0,0.23888120042619565,0.7611187995738159,1
1,0,-1,1,0.05,1,-0.05,1,1,222,0,1,0.04618301821742149,0.953816981782551,1
1,1,-1,-1,0.05,1,-0.05,1,0,223,0,0,0.01413786200539319,0.9858621379945848,1
1,0,1,1,0.01,1,0.01,1,0,224,0,0,0.021251046532014605,0.978748953467994,1
1,1,1,1,0.1,1,0.1,1,1,225,1,1,0.09776390708905791,0.9022360929109517,1
1,0,1,-1,0.1,2,0.1,1,0,226,1,0,0.11951391852345991,0.8804860814765219,1
1,1,-1,-1,0.02,1,-0.02,1,0,227,0,0,0.07242845869630549,0.9275715413036753,1
1,1,1,-1,0.01,1,0.01,1,1,228,0,1,0.12642947749027048,0.8735705225097171,1
1,1,1,1,0.05,1,0.05,1,1,229,1,1,0.5223501305747733,0.4776498694252294,2
1,0,1,-1,0.05,1,0.05,1,0,230,1,0,0.7462329880438141,0.2537670119562028,2
1,1,1,1,0.01,1,0.01,1,1,231,1,1,0.8552712683163793,0.14472873168364628,2
1,0,1,-1,0.05,2,0.05,1,0,232,1,0,0.9140840084701521,0.0859159915298681,2
1,1,-1,1,0.01,2,-0.01,1,0,233,1,0,0.9414824509562993,0.058517549043689616,2
1,0,-1,-1,0.02,2,-0.02,1,1,234,1,1,0.954631940383754,0.04536805961623421,2
1,1,1,1,0.05,2,0.05,1,1,235,1,1,0.9611654596975576,0.03883454030244859,2
1,1,1,1,0.02,2,0.02,1,1,236,1,1,0.9652508531684929,0.03474914683150148,2
1,1,1,1,0.1,2,0.1,1,1,237,1,1,0.966762663911529,0.03323733608848752,2
1,1,1,1,0.02,2,0.02,1,1,238,1,1,0.9701781882686782,0.029821811731295472,2
1,0,1,-1,0.01,2,0.01,1,0,239,1,0,0.972807765418082,0.027192234581911476,2
1,1,-1,1,0.05,2,-0.05,1,0,240,1,0,0.9742564664363392,0.025743533563645348,2
1,1,1,1,0.01,2,0.01,1,1,241,1,1,0.9732074345013985,0.026792565498605335,2
1,1,-1,1,0.01,2,-0.01,1,0,242,1,0,0.9721403811313462,0.027859618868641627,2
1,1,-1,1,0.02,2,-0.02,1,0,243,1,0,0.9696199926906587,0.03038000730936071,2
1,1,1,1,0.1,2,0.1,1,1,244,1,1,0.9639809111711208,0.03601908882885906,2
1,1,1,1,0.01,2,0.01,1,1,245,1,1,0.9592986835411121,0.04070131645886187,2
1,0,-1,-1,0.1,2,-0.1,1,1,246,1,1,0.9491342203353277,0.05086577966469553,2
1,0,1,-1,0.01,2,0.01,1,0,247,1,0,0.9354049264147021,0.0645950735852929,2
1,0,-1,-1,0.05,2,-0.05,1,1,248,1,1,0.9054707792274053,0.09452922077256713,2
1,0,1,-1,0.05,2,0.05,1,0,249,1,0,0.8531626127626618,0.14683738723733541,2
1,1,-1,1,0.01,2,-0.01,1,0,250,1,0,0.742332414132497,0.2576675858674984,2
1,0,-1,-1,0.01,1,-0.01,1,1,251,1,1,0.5286578241567274,0.4713421758432865,2
1,1,1,-1,0.02,1,0.02,1,1,252,0,1,0.12865289554446405,0.8713471044555604,1
1,1,-1,-1,0.01,1,-0.01,1,0,253,0,0,0.0721715675932806,0.9278284324067096,1
1,0,-1,-1,0.05,1,-0.05,1,1,254,1,1,0.11505322050267575,0.8849467794973027,1
1,1,1,1,0.05,1,0.05,1,1,255,1,1,0.10434530454739457,0.895654695452625,1
1,0,1,1,0.02,1,0.02,1,0,256,0,0,0.0363564060006918,0.9636435939993185,1
1,0,-1,1,0.02,1,-0.02,1,1,257,0,1,0.045228363355238436,0.9547716366447689,1
1,1,-1,1,0.1,1,-0.1,1,0,258,1,0,0.16235149627997883,0.8376485037200345,1
1,1,1,1,0.01,1,0.01,1,1,259,1,1,0.18716610940640718,0.8128338905935667,1
1,1,-1,1,0.01,1,-0.01,1,0,260,1,0,0.14978693379219182,0.8502130662078049,1
1,0,-1,1,0.02,1,-0.02,1,1,261,0,1,0.03129149397633059,0.9687085060236565,1
1,1,1,-1,0.05,1,0.05,1,1,262,0,1,0.015406405093030885,0.9845935949069509,1
1,0,-1,-1,0.1,2,-0.1,1,1,263,1,1,0.02944343205141098,0.9705565679485733,1
1,0,1,1,0.01,1,0.01,1,0,264,0,0,0.006369795175411101,0.9936302048245729,1
1,1,1,-1,0.01,1,0.01,1,1,265,0,1,0.0031618856598080534,0.9968381143402055,1
1,0,-1,1,0.05,1,-0.05,1,1,266,0,1,0.0034956542663348174,0.9965043457336915,1
1,0,1,1,0.05,1,0.05,1,0,267,0,0,0.007052533233080077,0.9929474667669322,1
1,1,-1,1,0.05,1,-0.05,1,0,268,1,0,0.03732893415879899,0.9626710658412017,1
1,0,1,1,0.01,1,0.01,1,0,269,0,0,0.020364577288850588,0.9796354227111491,1
1,1,-1,1,0.01,1,-0.01,1,0,270,1,0,0.04733781804871682,0.9526621819512784,1
1,1,-1,-1,0.1,1,-0.1,1,0,271,0,0,0.027145043318780513,0.9728549566812097,1
1,0,1,-1,0.05,1,0.05,1,0,272,1,0,0.0731472499604117,0.9268527500396105,1
1,1,1,-1,0.1,1,0.1,1,1,273,0,1,0.061937360552859026,0.9380626394471571,1
1,0,1,-1,0.05,1,0.05,1,0,274,1,0,0.13046415934246927,0.8695358406575221,1
1,1,1,1,0.1,1,0.1,1,1,275,1,1,0.13007403628075426,0.8699259637192658,1
1,0,1,1,0.01,1,0.01,1,0,276,0,0,0.0780660079126513,0.9219339920873585,1
1,1,1,-1,0.05,1,0.05,1,1,277,0,1,0.12954768985299428,0.8704523101469966,1
1,1,-1,1,0.01,1,-0.01,1,0,278,1,0,0.47917244001918785,0.5208275599807913,1
1,1,1,1,0.05,2,0.05,1,1,279,1,1,0.6564447783445468,0.3435552216554504,2
1,1,1,1,0.01,2,0.01,1,1,280,1,1,0.7507591172075504,0.24924088279243656,2
