,ID,resp,theta,previous,contrast,state,stim*contrast,block,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,Predicted_state
28,1,0,1,-1,0.1,1,0.1,1,0,29,1,0,0.6553566204957764,0.3446433795042184,1
29,1,1,1,-1,0.05,1,0.05,1,1,30,0,1,0.6821721378072771,0.3178278621927098,1
30,1,0,-1,-1,0.01,1,-0.01,1,1,31,1,1,0.5807643775092517,0.4192356224907583,1
31,1,0,-1,-1,0.02,1,-0.02,1,1,32,1,1,0.5002928381626852,0.4997071618373175,1
32,1,0,-1,-1,0.02,1,-0.02,1,1,33,1,1,0.4359760583221926,0.5640239416778041,2
33,1,0,-1,-1,0.02,1,-0.02,1,1,34,1,1,0.384504662398312,0.6154953376017016,2
34,1,0,-1,-1,0.01,1,-0.01,1,1,35,1,1,0.3432302251798544,0.656769774820153,2
35,1,0,1,-1,0.1,1,0.1,1,0,36,1,0,0.3104621779996541,0.6895378220003447,2
36,1,1,1,1,0.01,1,0.01,1,1,37,1,1,0.2900981852284249,0.7099018147715733,2
37,1,1,-1,1,0.05,1,-0.05,1,0,38,1,0,0.275177220832723,0.7248227791672716,2
38,1,1,-1,1,0.02,1,-0.02,1,0,39,1,0,0.2675379159764279,0.7324620840235844,2
39,1,1,1,1,0.02,1,0.02,1,1,40,1,1,0.2653235052557,0.7346764947443074,2
40,1,1,1,1,0.01,2,0.01,1,1,41,1,1,0.2667979488107503,0.7332020511892464,2
41,1,1,1,1,0.01,2,0.01,1,1,42,1,1,0.2724191944470889,0.7275808055529099,2
42,1,0,1,-1,0.02,2,0.02,1,0,43,1,0,0.2824843215751935,0.7175156784248182,2
43,1,1,-1,1,0.01,2,-0.01,1,0,44,1,0,0.2988091637249374,0.7011908362750716,2
44,1,1,-1,1,0.1,2,-0.1,1,0,45,1,0,0.3218738869291867,0.6781261130708088,2
45,1,0,1,-1,0.1,2,0.1,1,0,46,1,0,0.3580701474518512,0.6419298525481392,2
46,1,0,-1,-1,0.02,2,-0.02,1,1,47,1,1,0.4101807985189023,0.5898192014811048,2
47,1,1,-1,1,0.02,2,-0.02,1,0,48,1,0,0.4742563904071613,0.5257436095928364,2
48,1,1,1,-1,0.05,1,0.05,1,1,49,0,1,0.5560468548995123,0.4439531451004819,1
49,1,0,1,-1,0.02,1,0.02,1,0,50,1,0,0.5038432675730457,0.4961567324269469,1
50,1,0,-1,-1,0.05,1,-0.05,1,1,51,1,1,0.4677783696069149,0.5322216303930771,2
51,1,0,-1,-1,0.05,2,-0.05,1,1,52,1,1,0.4426680944754331,0.5573319055245695,2
52,1,0,-1,-1,0.01,1,-0.01,1,1,53,1,1,0.4273116655527684,0.5726883344472341,2
53,1,0,1,-1,0.01,1,0.01,1,0,54,1,0,0.4225828861743495,0.57741711382565,2
54,1,0,1,-1,0.05,1,0.05,1,0,55,1,0,0.4291315644136079,0.5708684355863908,2
55,1,0,1,-1,0.02,1,0.02,1,0,56,1,0,0.4493832418520483,0.5506167581479569,2
56,1,1,1,1,0.01,1,0.01,1,1,57,1,1,0.4829705753620001,0.5170294246380047,2
57,1,1,-1,-1,0.1,1,-0.1,1,0,58,0,0,0.5302534081849007,0.4697465918150948,1
58,1,1,1,1,0.02,1,0.02,1,1,59,1,1,0.4600184711206708,0.5399815288793303,2
59,1,1,1,1,0.02,1,0.02,1,1,60,1,1,0.4038573350334654,0.5961426649665267,2
60,1,1,1,1,0.02,1,0.02,1,1,61,1,1,0.3588802673635006,0.6411197326364978,2
61,1,0,-1,-1,0.01,1,-0.01,1,1,62,1,1,0.322773004085061,0.6772269959149446,2
62,1,0,-1,-1,0.1,1,-0.1,1,1,63,1,1,0.2940981455029401,0.7059018544970586,2
63,1,1,-1,1,0.05,1,-0.05,1,0,64,1,0,0.2682030308898466,0.7317969691101633,2
64,1,0,1,-1,0.01,1,0.01,1,0,65,1,0,0.2496593612526161,0.7503406387473968,2
65,1,0,1,-1,0.01,1,0.01,1,0,66,1,0,0.2355193668388068,0.7644806331611903,2
66,1,1,1,1,0.1,2,0.1,1,1,67,1,1,0.2249918294311773,0.7750081705688322,2
67,1,0,-1,-1,0.02,2,-0.02,1,1,68,1,1,0.2139389523464524,0.7860610476535512,2
68,1,1,-1,1,0.05,2,-0.05,1,0,69,1,0,0.2042724773593866,0.7957275226406186,2
69,1,1,-1,1,0.05,2,-0.05,1,0,70,1,0,0.1982092862078626,0.8017907137921392,2
70,1,0,-1,-1,0.05,2,-0.05,1,1,71,1,1,0.1953633976305336,0.8046366023694781,2
71,1,0,1,-1,0.01,2,0.01,1,0,72,1,0,0.1919354782116371,0.8080645217883554,2
72,1,0,-1,-1,0.02,2,-0.02,1,1,73,1,1,0.1897557248407844,0.8102442751592043,2
73,1,1,-1,1,0.01,2,-0.01,1,0,74,1,0,0.187652763154612,0.8123472368453811,2
74,1,0,-1,-1,0.1,2,-0.1,1,1,75,1,1,0.1865633225065658,0.8134366774934481,2
75,1,0,1,-1,0.1,2,0.1,1,0,76,1,0,0.1831197484926959,0.8168802515073103,2
76,1,1,-1,1,0.01,2,-0.01,1,0,77,1,0,0.1843284362121932,0.8156715637878141,2
77,1,0,1,-1,0.1,2,0.1,1,0,78,1,0,0.1863716995437639,0.8136283004562436,2
78,1,0,-1,-1,0.05,2,-0.05,1,1,79,1,1,0.193297915154847,0.8067020848451569,2
79,1,1,-1,1,0.05,2,-0.05,1,0,80,1,0,0.1995712853932818,0.8004287146067139,2
80,1,1,-1,1,0.02,2,-0.02,1,0,81,1,0,0.2091911753869013,0.7908088246130991,2
81,1,0,-1,-1,0.05,2,-0.05,1,1,82,1,1,0.2214750291683678,0.7785249708316416,2
82,1,0,-1,-1,0.01,2,-0.01,1,1,83,1,1,0.2345521101051356,0.765447889894868,2
83,1,0,-1,-1,0.01,2,-0.01,1,1,84,1,1,0.2504681560265778,0.7495318439734316,2
84,1,1,1,1,0.01,2,0.01,1,1,85,1,1,0.2700643202722331,0.7299356797277569,2
85,1,0,-1,-1,0.1,2,-0.1,1,1,86,1,1,0.2943762481951972,0.7056237518047912,2
86,1,0,1,-1,0.1,2,0.1,1,0,87,1,0,0.3214252769168499,0.678574723083159,2
87,1,1,-1,1,0.1,2,-0.1,1,0,88,1,0,0.3618944019235361,0.6381055980764759,2
88,1,0,-1,-1,0.01,2,-0.01,1,1,89,1,1,0.4188949842633543,0.5811050157366482,2
89,1,1,-1,-1,0.1,2,-0.1,1,0,90,0,0,0.48913013073658,0.5108698692634306,2
90,1,0,1,-1,0.02,2,0.02,1,0,91,1,0,0.4404465210464802,0.5595534789535254,2
91,1,0,-1,-1,0.05,2,-0.05,1,1,92,1,1,0.4056480212196329,0.5943519787803774,2
92,1,1,-1,1,0.01,2,-0.01,1,0,93,1,0,0.3796706352016321,0.6203293647983592,2
93,1,1,-1,1,0.01,2,-0.01,1,0,94,1,0,0.3637667528808799,0.6362332471191234,2
94,1,1,-1,1,0.01,1,-0.01,1,0,95,1,0,0.3570464558423731,0.6429535441576392,2
95,1,0,-1,-1,0.02,1,-0.02,1,1,96,1,1,0.3591337028171495,0.6408662971828566,2
96,1,1,-1,1,0.1,1,-0.1,1,0,97,1,0,0.3688489406464983,0.6311510593534945,2
97,1,0,-1,-1,0.05,1,-0.05,1,1,98,1,1,0.3930246170434024,0.6069753829565948,2
98,1,1,-1,1,0.01,1,-0.01,1,0,99,1,0,0.4254846276335845,0.5745153723664057,2
99,1,1,-1,1,0.01,1,-0.01,1,0,100,1,0,0.4705902373549542,0.5294097626450341,2
100,1,1,-1,1,0.05,1,-0.05,1,0,101,1,0,0.5308653779055621,0.4691346220944327,1
101,1,0,-1,-1,0.02,1,-0.02,1,1,102,1,1,0.6123999455460831,0.3876000544539207,1
102,1,1,-1,-1,0.01,1,-0.01,1,0,103,0,0,0.7152782351980748,0.2847217648019147,1
103,1,1,1,1,0.1,1,0.1,1,1,104,1,1,0.6981913699545169,0.3018086300454896,1
104,1,1,1,1,0.05,1,0.05,1,1,105,1,1,0.6962423362499705,0.303757663750041,1
105,1,1,1,-1,0.01,1,0.01,1,1,106,0,1,0.7109318339441799,0.2890681660558188,1
106,1,1,-1,1,0.02,1,-0.02,1,0,107,1,0,0.6004979105869935,0.399502089412993,1
107,1,1,-1,1,0.05,2,-0.05,1,0,108,1,0,0.5143809172627517,0.485619082737241,1
108,1,0,-1,-1,0.05,2,-0.05,1,1,109,1,1,0.4495392535353828,0.5504607464646282,2
109,1,0,-1,-1,0.05,2,-0.05,1,1,110,1,1,0.3966506074765504,0.6033493925234545,2
110,1,1,-1,1,0.02,2,-0.02,1,0,111,1,0,0.353185837146319,0.6468141628536941,2
111,1,1,1,1,0.1,2,0.1,1,1,112,1,1,0.3201441660065031,0.6798558339934859,2
112,1,1,-1,1,0.01,2,-0.01,1,0,113,1,0,0.2910363936009282,0.7089636063990766,2
113,1,0,-1,-1,0.05,2,-0.05,1,1,114,1,1,0.2685846500970205,0.7314153499029907,2
114,1,1,1,1,0.05,2,0.05,1,1,115,1,1,0.2492511921401803,0.750748807859824,2
115,1,1,-1,1,0.02,2,-0.02,1,0,116,1,0,0.2321114912539365,0.7678885087460614,2
116,1,0,1,-1,0.05,2,0.05,1,0,117,1,0,0.2189115208662487,0.7810884791337508,2
117,1,1,-1,1,0.1,2,-0.1,1,0,118,1,0,0.2101724535467753,0.7898275464532318,2
118,1,1,-1,1,0.01,2,-0.01,1,0,119,1,0,0.2077610807877697,0.7922389192122269,2
119,1,0,-1,-1,0.1,2,-0.1,1,1,120,1,1,0.2074190162602097,0.7925809837397879,2
120,1,1,1,1,0.02,2,0.02,1,1,121,1,1,0.2056820707060668,0.7943179292939323,2
121,1,1,1,1,0.05,2,0.05,1,1,122,1,1,0.2048233107962087,0.7951766892038026,2
122,1,0,1,-1,0.05,2,0.05,1,0,123,1,0,0.2038329771021341,0.7961670228978766,2
123,1,0,-1,-1,0.02,2,-0.02,1,1,124,1,1,0.2063463866802352,0.7936536133197768,2
124,1,0,-1,-1,0.02,2,-0.02,1,1,125,1,1,0.2097779423418183,0.7902220576581945,2
125,1,1,1,1,0.1,2,0.1,1,1,126,1,1,0.2143042124189332,0.7856957875810576,2
126,1,1,1,1,0.1,2,0.1,1,1,127,1,1,0.2177571820045822,0.7822428179954207,2
127,1,0,-1,-1,0.1,2,-0.1,1,1,128,1,1,0.2202862156914518,0.7797137843085616,2
128,1,1,1,1,0.1,2,0.1,1,1,129,1,1,0.2220007115142539,0.7779992884857465,2
129,1,1,1,1,0.1,2,0.1,1,1,130,1,1,0.2229748331642582,0.7770251668357481,2
130,1,1,1,1,0.05,2,0.05,1,1,131,1,1,0.223250718077042,0.7767492819229679,2
131,1,1,-1,1,0.02,2,-0.02,1,0,132,1,0,0.224266002019611,0.7757339979803974,2
132,1,0,-1,-1,0.05,2,-0.05,1,1,133,1,1,0.2285930805052774,0.7714069194947105,2
133,1,1,-1,1,0.01,2,-0.01,1,0,134,1,0,0.2339264988044842,0.7660735011955189,2
134,1,1,1,1,0.01,2,0.01,1,1,135,1,1,0.2426905814286389,0.7573094185713597,2
135,1,0,-1,-1,0.02,1,-0.02,1,1,136,1,1,0.2545799504279093,0.7454200495720944,2
136,1,0,1,-1,0.1,1,0.1,1,0,137,1,0,0.2698377018747935,0.7301622981252075,2
137,1,1,1,1,0.02,1,0.02,1,1,138,1,1,0.2951715970802355,0.7048284029197697,2
138,1,0,1,-1,0.01,1,0.01,1,0,139,1,0,0.3261648181891111,0.6738351818108753,2
139,1,0,1,-1,0.1,1,0.1,1,0,140,1,0,0.36581289895341,0.6341871010466025,2
140,1,0,-1,-1,0.05,1,-0.05,1,1,141,1,1,0.4220715593306609,0.5779284406693356,2
141,1,1,-1,-1,0.02,1,-0.02,1,0,142,0,0,0.4895682352868227,0.5104317647131884,2
142,1,0,1,-1,0.02,1,0.02,1,0,143,1,0,0.4289657470009046,0.5710342529990889,2
143,1,0,-1,-1,0.02,1,-0.02,1,1,144,1,1,0.3827360625626935,0.6172639374373056,2
144,1,1,1,1,0.01,1,0.01,1,1,145,1,1,0.3463184787718728,0.6536815212281165,2
145,1,1,1,1,0.1,2,0.1,1,1,146,1,1,0.3182660460154479,0.6817339539845452,2
146,1,0,-1,-1,0.01,2,-0.01,1,1,147,1,1,0.2939039691643898,0.7060960308356098,2
147,1,0,1,-1,0.02,2,0.02,1,0,148,1,0,0.275279617632686,0.7247203823673031,2
148,1,0,-1,-1,0.05,2,-0.05,1,1,149,1,1,0.2626569799457168,0.7373430200542732,2
149,1,0,-1,-1,0.1,2,-0.1,1,1,150,1,1,0.2526529146346379,0.7473470853653553,2
150,1,0,1,-1,0.02,2,0.02,1,0,151,1,0,0.2433014953434479,0.7566985046565572,2
151,1,1,-1,1,0.02,1,-0.02,1,0,152,1,0,0.2382513852661033,0.7617486147339001,2
152,1,0,-1,-1,0.02,1,-0.02,1,1,153,1,1,0.2372112794641217,0.7627887205358727,2
153,1,0,-1,-1,0.02,1,-0.02,1,1,154,1,1,0.2385708089376053,0.7614291910623823,2
154,1,0,1,-1,0.01,1,0.01,1,0,155,1,0,0.2423999273388366,0.7576000726611505,2
155,1,0,-1,-1,0.1,2,-0.1,1,1,156,1,1,0.2500533869509754,0.7499466130490327,2
156,1,0,1,-1,0.01,2,0.01,1,0,157,1,0,0.2582276622424987,0.7417723377574953,2
157,1,1,1,1,0.05,2,0.05,1,1,158,1,1,0.2710532781700471,0.7289467218299548,2
158,1,0,-1,-1,0.05,1,-0.05,1,1,159,1,1,0.2869226239082968,0.7130773760916911,2
159,1,0,-1,-1,0.02,1,-0.02,1,1,160,1,1,0.3065945736364532,0.6934054263635334,2
160,1,0,1,-1,0.1,1,0.1,1,0,161,1,0,0.3321736287014676,0.6678263712985434,2
161,1,0,1,-1,0.02,1,0.02,1,0,162,1,0,0.371551385286279,0.6284486147137144,2
162,1,1,-1,1,0.05,1,-0.05,1,0,163,1,0,0.4225530672843811,0.5774469327156301,2
163,1,1,-1,-1,0.02,1,-0.02,1,0,164,0,0,0.4900501116046638,0.5099498883953412,2
164,1,1,-1,1,0.01,1,-0.01,1,0,165,1,0,0.4294604039330571,0.5705395960669464,2
165,1,1,1,1,0.05,1,0.05,1,1,166,1,1,0.3827252527833887,0.6172747472166241,2
166,1,0,1,-1,0.02,1,0.02,1,0,167,1,0,0.3445758503423837,0.6554241496576265,2
167,1,0,-1,-1,0.1,2,-0.1,1,1,168,1,1,0.3161959150766374,0.6838040849233668,2
168,1,1,1,1,0.05,2,0.05,1,1,169,1,1,0.2914381111333691,0.7085618888666231,2
169,1,0,-1,-1,0.1,2,-0.1,1,1,170,1,1,0.2708227247855972,0.7291772752144107,2
170,1,0,-1,-1,0.05,2,-0.05,1,1,171,1,1,0.2518197767375768,0.7481802232624091,2
171,1,1,1,1,0.02,2,0.02,1,1,172,1,1,0.235113042194441,0.764886957805554,2
172,1,0,-1,-1,0.02,2,-0.02,1,1,173,1,1,0.2209263406246056,0.7790736593754033,2
173,1,0,1,-1,0.01,2,0.01,1,0,174,1,0,0.2085297050740501,0.7914702949259453,2
174,1,1,-1,1,0.1,2,-0.1,1,0,175,1,0,0.1983752053558779,0.8016247946441133,2
175,1,0,-1,-1,0.01,2,-0.01,1,1,176,1,1,0.1938841841210507,0.8061158158789546,2
176,1,0,1,-1,0.1,1,0.1,1,0,177,1,0,0.1900343166287571,0.8099656833712353,2
177,1,1,-1,1,0.02,1,-0.02,1,0,178,1,0,0.1912652555817416,0.8087347444182625,2
178,1,0,1,-1,0.01,1,0.01,1,0,179,1,0,0.1940830383786586,0.8059169616213293,2
179,1,1,-1,1,0.05,1,-0.05,1,0,180,1,0,0.1982677274306009,0.8017322725693914,2
180,1,1,1,1,0.1,1,0.1,1,1,181,1,1,0.2056901980889457,0.7943098019110596,2
181,1,1,-1,1,0.05,1,-0.05,1,0,182,1,0,0.211672026324844,0.788327973675142,2
182,1,1,-1,1,0.1,1,-0.1,1,0,183,1,0,0.2216607548182559,0.778339245181739,2
183,1,1,-1,1,0.02,1,-0.02,1,0,184,1,0,0.2388535881648698,0.7611464118351274,2
184,1,0,-1,-1,0.01,1,-0.01,1,1,185,1,1,0.2604672315917641,0.7395327684082484,2
185,1,1,-1,1,0.05,1,-0.05,1,0,186,1,0,0.2864420585729872,0.7135579414270093,2
186,1,0,1,-1,0.1,1,0.1,1,0,187,1,0,0.3210644306125265,0.6789355693874717,2
187,1,1,1,1,0.01,1,0.01,1,1,188,1,1,0.3697765793672974,0.6302234206326913,2
188,1,0,1,-1,0.1,1,0.1,1,0,189,1,0,0.4291722494706071,0.5708277505293893,2
189,1,1,-1,-1,0.05,1,-0.05,1,0,190,0,0,0.5102098175565348,0.4897901824434618,1
190,1,1,1,1,0.05,2,0.05,1,1,191,1,1,0.4656654709117127,0.5343345290882879,2
191,1,0,1,-1,0.1,2,0.1,1,0,192,1,0,0.4323906810785813,0.5676093189214091,2
192,1,1,-1,1,0.02,2,-0.02,1,0,193,1,0,0.4164241879552391,0.5835758120447609,2
193,1,0,-1,-1,0.02,2,-0.02,1,1,194,1,1,0.4120807828258719,0.5879192171741305,2
194,1,0,-1,-1,0.1,2,-0.1,1,1,195,1,1,0.4173155036844629,0.5826844963155402,2
195,1,1,-1,1,0.1,2,-0.1,1,0,196,1,0,0.4294937190453103,0.5705062809546965,2
196,1,0,-1,-1,0.02,2,-0.02,1,1,197,1,1,0.4586682992446568,0.5413317007553339,2
197,1,0,-1,-1,0.01,2,-0.01,1,1,198,1,1,0.4999843389073479,0.5000156610926596,2
198,1,0,1,-1,0.1,2,0.1,1,0,199,1,0,0.5560742035450766,0.4439257964549117,1
199,1,0,1,-1,0.01,2,0.01,1,0,200,1,0,0.6376766850346979,0.3623233149652991,1
200,1,0,1,-1,0.02,1,0.02,1,0,201,1,0,0.7433554851564445,0.2566445148435566,1
201,1,1,1,-1,0.1,1,0.1,1,1,202,0,1,0.8798501977921538,0.1201498022078554,1
202,1,1,1,1,0.02,1,0.02,1,1,203,1,1,0.8966751972245087,0.1033248027754845,1
203,1,1,1,-1,0.1,1,0.1,1,1,204,0,1,0.9345266895627352,0.0654733104372641,1
204,1,0,1,-1,0.02,1,0.02,1,0,205,1,0,0.9156595718836372,0.084340428116372,1
205,1,1,1,-1,0.02,1,0.02,1,1,206,0,1,0.9179629209160576,0.082037079083929,1
206,1,0,1,-1,0.05,1,0.05,1,0,207,1,0,0.8513260569664735,0.1486739430335221,1
207,1,1,-1,1,0.01,1,-0.01,1,0,208,1,0,0.8105624650036789,0.1894375349963314,1
208,1,0,1,-1,0.02,1,0.02,1,0,209,1,0,0.7914031356719133,0.2085968643281008,1
209,1,1,-1,1,0.01,1,-0.01,1,0,210,1,0,0.7931659569839254,0.2068340430160781,1
210,1,1,1,-1,0.02,1,0.02,1,1,211,0,1,0.8155523228963318,0.1844476771036584,1
211,1,1,1,1,0.1,1,0.1,1,1,212,1,1,0.7406088027485705,0.2593911972514413,1
212,1,1,1,1,0.02,2,0.02,1,1,213,1,1,0.6842610701595762,0.3157389298404369,1
213,1,1,-1,1,0.1,2,-0.1,1,0,214,1,0,0.6470915095263317,0.3529084904736767,1
214,1,0,1,-1,0.1,2,0.1,1,0,215,1,0,0.6333959208093727,0.3666040791906156,1
215,1,0,1,-1,0.1,2,0.1,1,0,216,1,0,0.6421213550937569,0.3578786449062307,1
216,1,1,-1,-1,0.01,2,-0.01,1,0,217,0,0,0.6739386441890652,0.3260613558109265,1
217,1,1,-1,1,0.01,2,-0.01,1,0,218,1,0,0.5859897742223353,0.4140102257776571,1
218,1,1,1,1,0.01,2,0.01,1,1,219,1,1,0.5189667625807384,0.4810332374192625,1
219,1,1,1,1,0.05,2,0.05,1,1,220,1,1,0.4680756117269795,0.531924388273025,2
220,1,1,-1,1,0.02,2,-0.02,1,0,221,1,0,0.4288659836348331,0.5711340163651728,2
221,1,1,-1,1,0.05,2,-0.05,1,0,222,1,0,0.402576789351274,0.5974232106487132,2
222,1,0,-1,-1,0.01,2,-0.01,1,1,223,1,1,0.3892249669501931,0.610775033049813,2
223,1,0,1,-1,0.01,2,0.01,1,0,224,1,0,0.3850987850924758,0.6149012149075348,2
224,1,0,1,-1,0.01,2,0.01,1,0,225,1,0,0.390866444915862,0.6091335550841271,2
225,1,1,1,1,0.1,2,0.1,1,1,226,1,1,0.406850681874808,0.5931493181252017,2
226,1,0,-1,-1,0.02,2,-0.02,1,1,227,1,1,0.4295950973632633,0.5704049026367471,2
227,1,0,-1,-1,0.02,2,-0.02,1,1,228,1,1,0.4631537196905895,0.5368462803094226,2
228,1,1,-1,1,0.02,2,-0.02,1,0,229,1,0,0.5092532846452076,0.4907467153547999,1
229,1,1,-1,1,0.05,2,-0.05,1,0,230,1,0,0.5724782936521264,0.4275217063478805,1
230,1,1,-1,-1,0.05,1,-0.05,1,0,231,0,0,0.6585900942975341,0.3414099057024791,1
231,1,1,1,1,0.05,1,0.05,1,1,232,1,1,0.6277481009573302,0.3722518990426645,1
232,1,0,-1,-1,0.1,1,-0.1,1,1,233,1,1,0.6122800581744992,0.3877199418254964,1
233,1,0,1,-1,0.01,1,0.01,1,0,234,1,0,0.6097801428186856,0.3902198571813137,1
234,1,0,-1,-1,0.05,2,-0.05,1,1,235,1,1,0.6243078950769069,0.3756921049231067,1
235,1,1,1,1,0.05,2,0.05,1,1,236,1,1,0.654088726495515,0.3459112735044938,1
236,1,1,1,1,0.02,2,0.02,1,1,237,1,1,0.7005467603100543,0.2994532396899586,1
237,1,1,1,1,0.1,1,0.1,1,1,238,1,1,0.7672851176127606,0.2327148823872311,1
238,1,1,-1,-1,0.1,1,-0.1,1,0,239,0,0,0.8540514665818164,0.1459485334181903,1
239,1,0,1,-1,0.1,1,0.1,1,0,240,1,0,0.8554456695282309,0.1445543304717574,1
240,1,1,1,1,0.05,1,0.05,1,1,241,1,1,0.8816320816015246,0.1183679183984723,1
241,1,1,-1,-1,0.02,1,-0.02,1,0,242,0,0,0.9285021342940232,0.0714978657059647,1
242,1,0,-1,-1,0.1,1,-0.1,1,1,243,1,1,0.9194404489069524,0.0805595510930583,1
243,1,1,-1,-1,0.1,1,-0.1,1,0,244,0,0,0.928818615457373,0.0711813845426129,1
244,1,0,-1,-1,0.01,1,-0.01,1,1,245,1,1,0.8886686675390659,0.1113313324609269,1
245,1,1,-1,-1,0.01,1,-0.01,1,0,246,0,0,0.8699593737610601,0.1300406262389422,1
246,1,0,-1,-1,0.02,1,-0.02,1,1,247,1,1,0.7399078794363912,0.2600921205636107,1
247,1,0,-1,-1,0.01,1,-0.01,1,1,248,1,1,0.6371164616890989,0.3628835383108896,1
248,1,0,1,-1,0.01,1,0.01,1,0,249,1,0,0.556869699826092,0.4431303001739058,1
249,1,1,-1,1,0.1,1,-0.1,1,0,250,1,0,0.4960293670103665,0.5039706329896325,2
250,1,1,-1,1,0.01,1,-0.01,1,0,251,1,0,0.456719974241382,0.543280025758628,2
251,1,0,1,-1,0.05,1,0.05,1,0,252,1,0,0.4307770641927908,0.5692229358072232,2
252,1,0,1,-1,0.1,1,0.1,1,0,253,1,0,0.4187745847898597,0.5812254152101531,2
253,1,0,-1,-1,0.01,1,-0.01,1,1,254,1,1,0.4228852900766005,0.577114709923413,2
254,1,1,-1,1,0.01,1,-0.01,1,0,255,1,0,0.4374559498044531,0.5625440501955595,2
255,1,1,-1,1,0.1,1,-0.1,1,0,256,1,0,0.4641989386897671,0.5358010613102426,2
256,1,0,-1,-1,0.02,1,-0.02,1,1,257,1,1,0.5101706696044193,0.4898293303955881,1
257,1,0,1,-1,0.1,1,0.1,1,0,258,1,0,0.5710753335530186,0.4289246664469867,1
258,1,1,1,-1,0.02,1,0.02,1,1,259,0,1,0.6586201430049785,0.3413798569950083,1
259,1,1,1,1,0.01,1,0.01,1,1,260,1,1,0.6221073248217107,0.3778926751783022,1
260,1,0,-1,-1,0.02,1,-0.02,1,1,261,1,1,0.6026543650872587,0.3973456349127501,1
261,1,0,1,-1,0.05,1,0.05,1,0,262,1,0,0.5988124815095262,0.4011875184904654,1
262,1,1,1,1,0.01,1,0.01,1,1,263,1,1,0.6137106998195436,0.3862893001804498,1
263,1,0,-1,-1,0.1,1,-0.1,1,1,264,1,1,0.6452596100764703,0.3547403899235229,1
264,1,1,1,-1,0.05,1,0.05,1,1,265,0,1,0.6915074017083079,0.3084925982916917,1
265,1,0,1,-1,0.01,1,0.01,1,0,266,1,0,0.6175652628276423,0.3824347371723648,1
266,1,0,-1,-1,0.05,1,-0.05,1,1,267,1,1,0.5640580534536939,0.4359419465463102,1
267,1,0,-1,-1,0.05,1,-0.05,1,1,268,1,1,0.5252540378855762,0.4747459621144304,1
